n,generation,specimen,fitness,distance,alpha0,alpha1,alpha2,beta0,beta1,beta2,evaporation_rate0,evaporation_rate1,evaporation_rate2
1101,15,10,144.76126186230215,603.7852447892792,0.9274819970090407,1.5238574718743199,0.36378623987688874,5.9284475945213115,1.6266419728138806,0.2095144826159571,0.999,0.9954660990383998,0.32220838946185715
1103,15,11,143.44219997193397,606.9803530575782,0.8074638055994683,1.5862912592286478,0.3357415147373959,4.705404247447488,1.9899210182339924,0.2387588005149692,0.96771132,0.999,0.22256235920188366
1105,15,12,136.09659296838456,632.4960384548998,0.9338564450693791,1.6153655030138974,0.3601758279955842,4.3413101630925075,1.8313766862198195,0.24502307524072683,0.9640143662544,0.9394790500378847,0.22695307167403983
1107,15,13,188.4676919205047,661.729955658163,1.1624108694031325,1.7637890021409308,0.36141171901824987,5.431620693145978,1.6421592494220902,0.2150697311468612,0.999,0.9131459399999999,0.32008904673594807
1109,15,14,220.77277950764176,575.8734431691028,0.9841913074586185,1.6468898773013898,0.37912728050013433,4.443519207311747,1.810074471349451,0.22914543834641105,0.999,0.8992712401813031,0.2334413042159467
1111,15,15,153.24260607901516,621.5586386553048,1.1456905072416803,1.6311846908761345,0.3675488035723037,4.874450448424485,1.6748659187733133,0.2380560706298723,0.988544432034,0.9004986,0.2538885613133743
1113,15,16,151.89927388955047,628.6840293157974,0.833384331829548,1.50734594807227,0.30623896274350676,4.014148864107703,1.8984757929336389,0.2376306453616445,0.9661928399999999,0.9360237496896,0.31273818395296404
1115,15,17,121.06393638481866,604.9212815662112,1.057160018010052,1.554234247084934,0.38703332514269634,4.614214095658705,1.7193182484085012,0.25557122010643446,0.999,0.999,0.23533694921309278
1117,15,18,37.20070440961007,616.9972462056512,1.050119332290105,1.7462784007221426,0.4,4.905242144174976,1.669793589049997,0.24337135265922774,0.999,0.999,0.3330968407021724
1119,15,19,100.32700089866303,600.6642223580674,0.8624556658193484,1.4327040959214694,0.28606738526043207,3.9680664351477466,1.835945443173545,0.24347402188693082,0.999,0.9565218774432,0.3374130758483754
1121,15,20,165.65446520639418,594.0743890620952,0.9919966744999124,1.531302094073021,0.3872268418052677,4.697680257797808,1.6449261858360378,0.23650892722017397,0.9613377000000001,0.999,0.23533694921309278
1123,15,21,70.66014146407942,631.0952132710366,0.8348573030805359,1.5723389910341885,0.2883824468284688,3.7466851200165765,1.8190853156244697,0.23230578973697838,0.999,0.999,0.3087468471152415
1125,15,22,141.43673123339397,597.8736003059063,1.0336474229349355,1.4427814235075878,0.36376917707024276,4.544352664057179,1.8626032122914615,0.2520402525870129,0.9972728249040002,0.9487103400000001,0.30522111685922915
1127,15,23,86.59805627609073,598.6528128933545,1.0257292421353046,1.6195733516605866,0.3639506822893451,4.015439709144958,1.8804439913195323,0.2302438912133134,0.999,0.9717526209618519,0.23596756283866294
1129,15,24,174.64271891773953,611.5299960761325,1.1223867911212722,1.5987515837688528,0.38703332514269634,5.138485926594945,1.746742440966994,0.23533694921309278,0.999,0.9078512400000002,0.33722300377574776
1131,15,25,97.48725585437145,622.9296806077939,1.0982462684448624,1.6513451200164495,0.35537883984482654,5.318512884275955,1.8296209406629291,0.24682030376640995,0.999,0.999,0.31652537325723407
1133,15,26,253.26733623856802,621.5579088628688,1.1627637714484964,1.7876849887267414,0.3409017807457471,4.590788917117777,1.7300822871881494,0.21250105595726798,0.92211696,0.999,0.36531095392730656
1135,15,27,177.9481888358833,593.3233477310569,0.7821183167494277,1.454479092320032,0.36821124074030803,4.803858379947369,1.6177700618966528,0.24071882606664635,0.999,0.999,0.25195253310543264
1137,15,28,219.11816868908127,620.7608843492501,1.1205050462892143,1.7353006006019027,0.3544838224981956,4.706809369281772,1.668427633098808,0.22642238557690084,0.96641262,0.9931458600000002,0.33196798476694894
1139,15,29,229.5785854512666,604.3873602872759,1.158291110222174,1.3217623008458985,0.33566504676647496,4.908861338658366,2.131960600673795,0.301353485525816,0.8843095596456,0.8980318003233296,0.29914112537872367
1141,15,30,181.24086115674825,594.3378237415843,0.9831368777867,1.5225124401517627,0.3606040287545892,4.393478310214176,1.7817625713057206,0.26554698896258283,0.999,0.999,0.3155232940440365
1143,15,31,164.57637013837754,596.0460316943106,0.8064557576276056,1.4215615982050762,0.3357415147373959,5.237978008214111,1.9679382956891094,0.22449543599334348,0.999,0.9210180600000001,0.2451559947068584
1145,15,32,97.96080258460326,648.6644335058237,1.129743971423861,1.4130713174060707,0.36134096578019986,4.392757255111177,1.8767876547872395,0.26842622033417807,0.999,0.9728661599999999,0.32582273701252473
1147,15,33,202.47547579849422,588.5488030541633,0.8530442055427062,1.569012684143804,0.33048175252108397,3.6518642328828497,1.7833220983192928,0.24288173465798565,0.999,0.90027882,0.22530773159367876
1149,15,34,148.7811285628262,587.211646914197,0.9870914520163457,1.6215153656132777,0.384773050523863,4.866217700578689,1.825372469439301,0.2161381608962887,0.9199391400000001,0.999,0.3225349012622656
1151,15,35,171.33956919320227,616.2829591161591,0.9996927994310255,1.683711674883473,0.3702747821640176,4.959615533453094,1.9247370087604303,0.21434489334328488,0.9658931399999999,0.9760429800000001,0.3383778104221258
1153,16,0,141.04841012000514,662.4197424924433,0.8914417884584713,1.6685644627689697,0.2766238138228852,3.4805573780611883,1.6692206240210452,0.23995934212590428,0.999,0.999,0.35676816612958356
1155,16,1,141.23537926988226,613.4039552255263,1.089456802477692,1.5739207225708673,0.4,4.793010203916253,1.5987939656435912,0.2636149817734223,0.999,0.9508082400000001,0.32470280031647764
1157,16,2,142.35172564903775,607.9505902517197,0.9530178855002,1.3873346797081227,0.32368961247843236,3.8601661136805316,1.6974109431336075,0.2518732909148189,0.9704944684656003,0.999,0.34779235624760785
1159,16,3,104.66502001253929,584.5532679585302,1.0890577571314222,1.7116322372518153,0.4,4.57708144472967,1.5781553168829334,0.26503627047295214,0.999,0.9630360000000001,0.3278605583663342
1161,16,4,151.49521114569762,623.7094472203302,0.9489718382039221,1.8022640862492945,0.4,5.067311344618517,1.6618787674378999,0.23894199404082983,0.9386404199999999,0.999,0.30626922115201943
1163,16,5,197.7950904840362,610.5380398630807,0.9837598026927443,1.487093167468557,0.2993245907882674,4.054950095776851,1.9447710671776386,0.27361713052999614,0.999,0.999,0.3297596297678555
1165,16,6,118.34400829678148,599.1446419034246,1.0450787594951125,1.7667098580105913,0.4,4.487609828019919,1.69594255665452,0.2501711482525265,0.999,0.999,0.24337135265922774
1167,16,7,194.14291277955078,635.7753465168967,1.1074558478331447,1.8952359483037413,0.4,4.458865109055053,1.669793589049997,0.2262136722967522,0.9122468400000001,0.999,0.24337135265922774
1169,16,8,173.84121383650822,638.0889767031181,0.9454338951243682,1.5644405804747974,0.3179844857780079,3.802340825297598,1.804757945746616,0.24657988461258618,0.999,0.999,0.3202566262331734
1171,16,9,94.64093273141178,643.183551730821,0.8563266213411773,1.627953996719191,0.2838554959363297,3.726604366147185,1.7746184880526474,0.2501929245672084,0.999,0.9718671600000001,0.31361939332345945
1173,16,10,209.564604532514,654.911033784672,1.018300716521715,1.8531855644143518,0.4,4.490651078149307,1.6321230456810292,0.2341427109663898,0.999,0.9093297600000001,0.31131896925706437
1175,16,11,202.92764942928483,580.5830217663593,1.109871122297412,1.7462784007221426,0.4,5.344457525764404,1.8194404905006578,0.2448267133481299,0.999,0.9001989000000001,0.3352153366090382
1177,16,12,146.82000214610824,601.073983315801,0.9580369740214316,1.508766429062118,0.2731157296188467,3.5116703169374532,1.9636849304490631,0.26964581426702455,0.9124350763752002,0.9480709800000001,0.3703940943841491
1179,16,13,154.797805336354,616.3237140927345,0.9751828167378831,1.8398439974328349,0.4,4.473973254859113,1.7855770765147239,0.2558465681965397,0.999,0.999,0.3373804660736023
1181,16,14,110.3099990871522,636.6431825395838,0.9410052876056344,1.5675455441924564,0.28211342681794205,4.107834371534275,1.889040141812983,0.27129590374350704,0.999,0.999,0.25230725940098864
1183,16,15,86.25848773321695,629.8126183649176,0.8659034851004394,1.521801128233281,0.2993245907882674,3.6487062139731123,1.8767677877819058,0.2279697011591693,0.9767024482716002,0.99828072,0.3355722777335928
1185,16,16,225.67989088556118,627.053318576312,1.0091504858001519,1.5504836148528447,0.31541029429722883,3.8601661136805316,1.6634453985946562,0.24212413841156472,0.9269006547168002,0.92483424,0.25230725940098864
1187,16,17,106.24182919766253,656.3900378565363,0.9271105315156067,1.3889947593195449,0.328748198062754,4.0433695974358095,1.9757768086855654,0.25719697408817976,0.9550434965040001,0.999,0.3517868620008064
1189,16,18,155.45287968566717,638.9489545015539,0.881145275977415,1.6020383094519963,0.2993245907882674,3.5347541102972633,1.804757945746616,0.25230725940098864,0.999,0.92211696,0.3471502614141834
1191,16,19,81.87796709218652,611.2263428468877,1.072696897934342,1.6512459301548434,0.4,5.20308844716928,1.636097154422968,0.24337135265922774,0.999,0.98932968,0.33410279316109287
1193,16,20,186.5534301148797,639.3169193213325,1.0823159910181195,1.7220400565201193,0.4,5.048573319627769,1.5387815840531343,0.239818130910403,0.9092898,0.999,0.3395922290958647
1195,16,21,177.17396343366738,624.0937906374648,1.1002556628688627,1.5102458828708025,0.3356279935320888,4.88863282188615,1.7491334245986658,0.27418450917930787,0.9880380785453892,0.9172131567120001,0.280809531932828
1197,16,22,200.88125687883996,669.4682521365593,1.050119332290105,1.5760511822197483,0.39232800000000007,4.935458435783094,1.686190962094468,0.2534615289404793,0.999,0.92029878,0.3421437508956433
1199,16,23,169.98647009783764,597.4755355014564,1.050119332290105,1.5748986384752715,0.4,5.272546675930798,1.76340221765214,0.26674960479567317,0.999,0.9716673600000001,0.34171738693954457
1201,16,24,176.65699699793834,641.3720533920508,0.9712674389836491,1.439965351833196,0.30749615211678705,3.7303101256163185,1.804757945746616,0.25823647999691185,0.8938505527020003,0.999,0.3346530682878483
1203,16,25,83.63171884452065,627.442549024055,0.9831368777867,1.485454487358469,0.3821897859158389,4.091470611170054,1.9338181891409507,0.28474072532479827,0.999,0.9847342800000001,0.29530456136169464
1205,16,26,195.60346631257497,663.0207151514585,1.07971169507404,1.8391804116405603,0.4,4.740033588759163,1.7636693846263878,0.23183555054318034,0.9262328400000001,0.999,0.31450337505417714
1207,16,27,144.8242112775822,620.7645354985535,0.9782911699614619,1.6369613728369368,0.4,4.671654513269364,1.7004176034731742,0.2400079605654772,0.96998904,0.9777612600000001,0.3366809627081277
1209,16,28,189.3257560279566,625.7094842652651,1.0115799527950582,1.572488774282275,0.37192000000000003,5.059364852344954,1.6146904006113472,0.266929699596641,0.9220170599999999,0.999,0.3546148966115327
1211,16,29,234.06777710250992,603.4514692989698,1.050119332290105,1.8860155983479283,0.384904,4.424528414045828,1.5764855232938833,0.25397260878106365,0.9121869000000001,0.999,0.3490988129295047
1213,16,30,159.4124259014717,641.5672930571727,1.104662530409253,1.7992954129680667,0.4,4.842258835043769,1.664951187641752,0.21929705845417694,0.96817086,0.93028878,0.34219038445334166
1215,16,31,149.1123814852852,637.3548398724695,1.151035800123184,1.6546337102522446,0.37696,5.230950222548194,1.7822040934648427,0.2636101143463691,0.999,0.999,0.33042540403974097
1217,16,32,154.35702969425927,672.2580220062047,0.9878472558853018,1.7573847313507354,0.4,4.721786087982832,1.6612442458740613,0.24337135265922774,0.9554436000000001,0.9169821,0.33610803614212
1219,16,33,132.83186584882043,679.3453378397606,1.0003226735529083,1.614748711579751,0.38025600000000004,5.072118481919809,1.7372866459193979,0.22189626450057748,0.999,0.999,0.24337135265922774
1221,16,34,14.167088580387059,654.9302084695,0.9208551233953953,1.534559147469207,0.3081486797247055,3.5072697275678575,1.9389958417512492,0.2546486707682298,0.999,0.999,0.25230725940098864
1223,16,35,99.6096455478227,601.2742451384586,0.8703320926191732,1.4141418912110808,0.3062270158518448,4.051398742952265,1.804757945746616,0.25230725940098864,0.999,0.999,0.3542335812608028
1225,17,0,213.64006400914957,595.9344397935116,0.8572424514712415,1.6378963604597834,0.3301874732986164,3.7130061697869876,1.7793001442246166,0.24383119523399538,0.999,0.999,0.2546486707682298
1227,17,1,123.22676831816256,628.9242366412086,0.9734359509412723,1.6761375744147162,0.3206040493591781,3.5072697275678575,1.8179637213091362,0.26341367801607224,0.999,0.999,0.2692976302490512
1229,17,2,121.91144614493477,641.871309468924,0.8708526901950254,1.5994709994071545,0.3064230471182472,3.720161000031226,1.9389958417512492,0.22943335938875967,0.999,0.93993912,0.23620501010601758
1231,17,3,125.14189782518136,624.563536583401,0.8744071909713317,1.6586742913165162,0.31452735739500687,3.6625014857100107,1.9673827408744875,0.24414186661233261,0.999,0.9819370800000001,0.2546486707682298
1233,17,4,184.40282306523937,601.0735930159219,1.0118540266893281,1.5484315621623286,0.31198204930048085,3.4938018118139973,1.9398102200047844,0.2619214368053704,0.93728178,0.9373417200000002,0.24261361449480265
1235,17,5,67.78464413527963,637.6144496800005,0.9211866312398176,1.5833274371757784,0.30770494562590195,3.7519368637629915,1.8301018352784992,0.263215052052873,0.999,0.999,0.2546486707682298
1237,17,6,219.42054716539894,624.0351716008905,0.9870277725625884,1.5369223685563094,0.2796387638765757,3.3400431069574217,1.8246338670047606,0.27820876578770637,0.9272917799999999,0.9348442199999999,0.27613011083363
1239,17,7,114.84186173757381,604.3968875445903,0.9399536586546158,1.432449581796606,0.2933144022827582,3.2521509275845717,2.05661532951188,0.23179140608007348,0.98743158,0.999,0.26314637926485507
1241,17,8,121.74622801883899,603.0060332406103,0.9759222597744398,1.4118251068546197,0.31061386916250316,3.667481808723157,2.00329294386372,0.2544500448050306,0.999,0.99428472,0.23395947549734875
1243,17,9,190.82462563542762,624.1033445974451,0.943323988406243,1.6829817082124288,0.29997657673840633,3.5072697275678575,1.8910638645431583,0.2784226706711517,0.98407494,0.999,0.2631615177004191
1245,17,10,274.91265729558734,641.6656502842051,0.8614415508339244,1.4666088684192706,0.3081486797247055,3.651909531132756,2.1112562323324298,0.2681756081594381,0.999,0.999,0.2713665497761393
1247,17,11,122.4547323935172,597.7065253250049,1.0094413862660323,1.6368528602395043,0.3144965425270344,3.5072697275678575,1.9661417835357666,0.24302650543436777,0.999,0.999,0.22821696227338226
1249,17,12,133.90551786569677,579.2184693143756,0.9301741772441566,1.551500680457267,0.2807172842556122,3.2183408474108175,1.8876900117785111,0.2532786609194967,0.999,0.999,0.23924278950920544
1251,17,13,201.13261655539077,630.218680994666,0.9208551233953953,1.3917837643886721,0.30705167042488557,3.358070473357121,1.7641759766589566,0.25392037556983266,0.999,0.9697293,0.23721423914362152
1253,17,14,175.52041017306254,660.5225733524188,1.0106753321313822,1.671748735252954,0.285117647402081,3.247030313782323,1.8759784768943335,0.26201311032684693,0.999,0.93590316,0.25295316598505513
1255,17,15,64.1498207303438,604.6865388730828,0.9284613867146412,1.660884056488872,0.31470608362924724,3.6311464943455545,1.7611899230626595,0.2546486707682298,0.999,0.9661928399999999,0.24577754752769104
1257,17,16,176.4993358696093,631.8443264711567,0.8343131588986961,1.5531273131535845,0.3015851128465693,3.646157608779544,1.9389958417512492,0.25197995269857876,0.999,0.999,0.2546486707682298
1259,17,17,239.1017560682667,620.9002321330236,0.9686290871971484,1.5242162188152646,0.30392704281247707,3.290520458404164,1.9253840909421556,0.2380761352746334,0.91354554,0.9683107200000001,0.2594071856805324
1261,17,18,115.37726615043091,602.9612190602678,0.9159193399339961,1.5985502639186728,0.3329053446537883,3.476335608570709,1.820368076152908,0.2762836218366986,0.9523067400000002,0.999,0.24968326390321835
1263,17,19,27.963157543018013,621.7164353455823,0.8696371614321435,1.609967383975844,0.33786653839735603,3.4176940587257745,1.8775296735677347,0.23760758172041985,0.999,0.999,0.27169454921336056
1265,17,20,176.49766112534306,614.8820805394329,0.9236729400729851,1.4807575037589367,0.3065093287485701,3.7932525011537406,1.9389958417512492,0.2697187791042936,0.9289301400000001,0.999,0.2553955002560567
1267,17,21,101.86950421497112,641.9161696229269,0.9208551233953953,1.4132369012702914,0.31416374195293173,3.776137024883209,1.8166839840535804,0.25450097453918424,0.9924665400000001,0.98425476,0.23668944004406745
1269,17,22,155.23033607601513,625.1285767484137,0.8913325081393391,1.3888681020084808,0.33895738472358156,3.578537448432036,1.9389958417512492,0.2546486707682298,0.999,0.9719270999999999,0.23278876981372815
1271,17,23,33.878935031336425,627.8066240652831,0.9172637884141533,1.3864434985554792,0.2802304093416472,3.4638497283405676,2.082830553292357,0.2546486707682298,0.999,0.999,0.24658997690296222
1273,17,24,141.94946853857917,593.8416739244451,0.95628962854365,1.607266559876298,0.3081486797247055,3.1916154520867503,2.119244895200445,0.23915584563869072,0.9912677400000001,0.9763826400000001,0.26244496508372034
1275,17,25,124.74608968737019,619.9935245404437,0.8291195360027461,1.5032541408608355,0.307655641837146,3.5072697275678575,1.9305030399643788,0.2752039114726413,0.999,0.9623366999999999,0.26615388179691485
1277,17,26,93.14491452625128,593.450552972838,0.9208551233953953,1.4311605521127322,0.3081486797247055,3.767438995958841,2.023846299786284,0.24078559713160735,0.999,0.999,0.23479208945337202
1279,17,27,199.88398044761482,618.1540335982022,0.8925112026972851,1.5086864802428763,0.33883412525169165,3.370766789770917,1.932713495223975,0.2465508430378001,0.91446462,0.8995595399999999,0.24135207819779775
1281,17,28,34.75765024980109,591.7636101080448,1.0065499011785708,1.5449941496719977,0.3380699165259744,3.6492440061398037,2.114513745346572,0.2571034839544355,0.999,0.96657246,0.2546486707682298
1283,17,29,7.105651754487127,615.192619209086,0.943913335685216,1.534559147469207,0.32833858122026816,3.6821421961843908,1.9389958417512492,0.24225237347523237,0.9917872200000001,0.999,0.26852557003528416
1285,17,30,96.79536633568448,659.6056373664966,0.958518097942267,1.534559147469207,0.3007654373585016,3.490154251297327,2.0396297259381386,0.23011072485300318,0.999,0.999,0.25835758748142434
1287,17,31,183.3786366757069,600.9322947926532,0.8815161925239441,1.4537799539464282,0.28143218919257357,3.554688014284575,1.9265474884472062,0.24095875822772977,0.95838066,0.9147243600000001,0.27746733930845524
1289,17,32,117.07171573113172,595.9129734174182,0.8624176572647235,1.6692320582511044,0.32941710159930465,3.5072697275678575,2.044205756124672,0.2614936270384798,0.999,0.9790200000000001,0.271558303293284
1291,17,33,88.21700280241515,592.1831261628478,0.9726808497400881,1.534559147469207,0.28130276674708915,3.3366761280189574,1.82393582850173,0.26873074226171284,0.9947642400000001,0.999,0.2715784878740361
1293,17,34,250.19498361800683,593.0194063835349,0.9750566559584483,1.534559147469207,0.29224204487731625,3.6383714699843437,1.8972298713199272,0.23156222227638204,0.9079511400000001,0.999,0.26655757341195646
1295,17,35,146.9025771281302,633.7482920480817,0.8835052395904781,1.545730738062783,0.3352164597517236,3.784484326834821,1.9846785837829086,0.24418261039965553,0.9919071,0.96117786,0.2647056381279532
1297,18,0,167.0149275345896,621.3172823829977,0.9842750699191157,1.4920518590843102,0.33256101537476074,4.04417041691324,2.0592135839398265,0.24021745353804042,0.999,0.9800389800000001,0.2918980356511553
1299,18,1,103.54926349725778,617.771142794503,0.9390049863396529,1.4868957403488134,0.31959164141656027,3.59406535485166,1.9389958417512492,0.24810034577092444,0.999,0.999,0.2756683501982227
1301,18,2,150.62081846397874,646.3118638177265,0.8682869992301164,1.5593576232923094,0.32318366549510996,3.387939034709258,2.0065892367946976,0.23486367608423783,0.9599310144936001,0.999,0.250244349227282
1303,18,3,151.29782817390915,636.5502545149693,0.9690780652145837,1.4035691786412356,0.333375295056187,3.365698895844304,1.9363200274896324,0.26037769605864924,0.949537084428,0.97298604,0.25244625890157135
1305,18,4,88.05019124070216,594.0398234088786,0.9426484918153978,1.668157866847876,0.3105294965748808,3.7507773267212676,1.7719319600259618,0.22059985633401613,0.999,0.999,0.294658478511118
1307,18,5,156.53641418104985,611.2909972477029,1.0108934259854387,1.5387638395332726,0.3253112995014173,3.5899413555919333,2.1002815158681183,0.23531426549890175,0.999,0.9879111,0.2892772260876109
1309,18,6,198.10048954342295,638.1710877152678,0.9133305436090151,1.5796138040389027,0.33731535803083024,3.8516680228967197,1.96400888810984,0.24236380956703096,0.9827421205536002,0.999,0.26960504282682596
1311,18,7,101.51768655278467,664.2737484266569,0.943913335685216,1.534559147469207,0.3294746327112903,3.3388192578121587,2.0418789611145702,0.26246106647053624,0.999,0.999,0.2844706183839793
1313,18,8,52.37993091979328,630.4719641048978,0.9849924440542366,1.5957880574532282,0.3600495213945216,3.999395567807638,1.8680285939431533,0.24225237347523237,0.999,0.99248652,0.2937078979931931
1315,18,9,163.42399290574178,653.6807425028456,0.9539565735769067,1.588330099996528,0.35353528394311157,3.7401727571962566,2.03315347982669,0.24642880439394535,0.9464228725572,0.999,0.2502282376930799
1317,18,10,144.89989439263456,617.186784042346,1.0336417373754525,1.5449634584890484,0.3488991431762813,3.5240310102802326,1.838012938312844,0.23497026712856686,0.9406308351924,0.999,0.2455021876604589
1319,18,11,14.233606206871173,606.2833452176449,0.9660952990738184,1.4513553504934267,0.3538767560675806,3.5237364389045385,1.9389958417512492,0.23587144595789478,0.9855389605140003,0.999,0.25893383667362385
1321,18,12,75.52700278002773,628.956629351172,0.8601127097430825,1.4181474905421931,0.3029448753486926,3.7586571110211016,1.8260687239276565,0.24225237347523237,0.9824644201320001,0.999,0.2682570444652489
1323,18,13,119.11038780368753,650.1234869090518,0.9409305695444508,1.4312833168445294,0.3297241700330176,3.552457148034777,2.1105581938293994,0.2573931468174344,0.9365446718460001,0.999,0.2914630242276981
1325,18,14,137.5884158665694,629.0109024138203,0.8848998739381763,1.61613631174867,0.32833858122026816,3.550395148404913,1.9298825612950181,0.24932614278070914,0.9256945196592001,0.999,0.24626480027935907
1327,18,15,176.09051458795835,612.3836391383626,0.9301510792509255,1.4715808400570707,0.32833858122026816,3.6987854789111436,2.085816606888654,0.2621122230527319,0.9087547939416002,0.999,0.2846639567944047
1329,18,16,218.65193946396005,613.7439877834025,0.8641526588198153,1.4033850315435394,0.31160644712128327,3.6821421961843908,1.9873156181276899,0.22321133692007913,0.9076638279996001,0.9309081600000001,0.26461046722416975
1331,18,17,144.440800380928,584.2418899124099,0.9245442340369553,1.5755318767066349,0.29859767253333624,4.022887635019294,2.129676692829067,0.2580278480359395,0.9716936109228,0.999,0.24225237347523237
1333,18,18,118.7861395251429,641.517405933593,1.0197095765407387,1.6522905252630444,0.3123419255432167,3.9781127859136918,1.9389958417512492,0.24225237347523237,0.999,0.999,0.24225237347523237
1335,18,19,169.99074197657833,581.3712301153016,0.9788570073722825,1.4119785627693666,0.31137004334280466,3.3463308278923742,1.9389958417512492,0.22562417055989245,0.999,0.90455454,0.27664041276175044
1337,18,20,98.31106221536717,610.324616091453,0.9943183078108064,1.534559147469207,0.32833858122026816,3.6216814213230433,2.0189212503482357,0.2590986035267,0.999,0.999,0.24632924641616755
1339,18,21,192.42314266746038,661.9030350433244,0.9053261585224044,1.6275227406228914,0.32988833932362777,4.020531064013736,2.0839939507974075,0.23544508178057838,0.999,0.9042948000000001,0.2685524225922877
1341,18,22,98.27274292937663,649.014024621487,0.9638110288014603,1.5083795684133825,0.32833858122026816,3.5711624303913934,1.8251380059236157,0.2331097689002771,0.9979759722528001,0.9751239,0.25376740470614495
1343,18,23,209.13645748247723,632.9364956077443,0.9015693834463772,1.5363699272632207,0.3514339170233018,3.577422072124907,1.9389958417512492,0.25266922553466736,0.947553509988,0.999,0.2493904379145698
1345,18,24,113.38904077854343,663.9653866718269,1.0282236748286193,1.4872947257271554,0.3377684652729142,3.685382481317033,2.062936455955989,0.2512593167210415,0.999,0.999,0.24225237347523237
1347,18,25,75.65085555520528,591.9230688612332,0.977686554836033,1.6612523506842647,0.3517753891477709,3.5611470036177715,1.8289772176902834,0.23091980744406101,0.999,0.9615175200000001,0.26323561630558906
1349,18,26,122.14736607693514,622.6393865853896,0.8628311801498559,1.3890829402891265,0.31022742508015816,3.8675012343403123,1.7690234662633348,0.22101653041639352,0.999,0.9821368800000001,0.2655879002990981
1351,18,27,160.42517285670277,615.6441808186696,0.8804446029937419,1.4133903571850384,0.310825001297979,3.554077290601098,1.829636476276479,0.2355904332046635,0.999,0.999,0.26698960377468234
1353,18,28,82.0668862932116,574.1279818582406,0.8504092806522384,1.4070065911315666,0.3082836606793342,3.8459975239145963,2.0874841433125595,0.2513368374805536,0.999,0.95608296,0.28876702750454386
1355,18,29,152.82392589318772,621.2749146618348,0.8960946860994029,1.684853870372341,0.3490895795533891,3.6821421961843908,2.0097691899751697,0.2503339126543661,0.9847852022268001,0.92289618,0.24225237347523237
1357,18,30,210.19752624898678,610.4673181964224,0.919069536689981,1.4529512920067948,0.33390063678613946,3.470566305591636,1.7680151884256239,0.24225237347523237,0.9744904508832001,0.9096094800000001,0.28632344481722277
1359,18,31,172.7384039544553,618.2337012430846,0.943913335685216,1.589373600216807,0.29599723097007175,3.9997637820272565,1.7751506931232688,0.2293500120639415,0.9354735416484001,0.97436466,0.2799003131819788
1361,18,32,227.6665983493978,600.4480210859632,0.9370982814015688,1.614939355613644,0.33055815002931715,3.4444967388426506,1.9848724833670837,0.23050313336168363,0.999,0.999,0.26207558584303664
1363,18,33,172.46883139319095,596.4158635402061,0.9649626030709962,1.4376057005321028,0.32833858122026816,4.0004265676225685,2.1001651761176126,0.24349270562742556,0.9750855232152,0.9878112,0.28930407864461444
1365,18,34,128.84478897159698,584.4696270846356,0.917294979618893,1.6076041628887412,0.3327054843504977,3.4684306631178488,2.131770808338158,0.21822093802648931,0.8988170859972,0.999,0.24225237347523237
1367,18,35,124.84299632870929,586.3055718291855,1.002700258231691,1.6191440476777095,0.3524386330818358,3.5817669999164043,2.071312917992354,0.2233130829169387,0.9979164650196,0.999,0.26341284318181235
1369,19,0,162.795798699175,595.4590756872249,0.9653610666465223,1.5469416138769234,0.3434444692987083,3.285672805092148,1.7999698398976847,0.2273753564744914,0.999,0.999,0.2705806806472035
1371,19,1,158.39649484877668,613.3667375239003,0.9660952990738184,1.3573075237814525,0.33328112886444744,3.7238846686343163,1.9874319578781954,0.24251830330498822,0.9049415843231652,0.999,0.2814766164944295
1373,19,2,113.7516796667577,643.5645635740967,0.8874744636351912,1.5199464043577458,0.3314268146626533,3.5237364389045385,2.1074558004825974,0.22600258465901646,0.999,0.98984916,0.2690477923340956
1375,19,3,155.95273673318636,568.4581184508912,1.0536428550758878,1.4071470665173968,0.3538767560675806,3.82931486288634,1.8763274961458487,0.22755461877341943,0.999,0.97670232,0.2566603975876295
1377,19,4,199.95628400083888,627.3173902614348,0.9660952990738184,1.3506022620621732,0.3253896772041404,3.490119993277389,1.83157547211823,0.25280701577767156,0.9857754898645237,0.999,0.26307677806040186
1379,19,5,126.5310329144846,596.9353958141409,1.0269786248214503,1.4513553504934267,0.3675151662464251,3.866525519681172,1.9389958417512492,0.23323440319208555,0.999,0.999,0.2389493231591536
1381,19,6,71.06962097051108,633.0090847714812,1.0436147858715015,1.313476592196551,0.34989210379425967,3.5615108935295945,2.104043167801115,0.22230883781531582,0.999,0.999,0.2541746327555627
1383,19,7,110.09450373138998,642.9161715876648,0.8804606117639152,1.3162922215765083,0.3641887247393899,3.7311435656984595,1.7774387082165353,0.23341838291993267,0.9644287159797905,0.9654535799999999,0.280824103226012
1385,19,8,170.15736506854336,618.3147759919068,1.0580482496396646,1.3995129373738018,0.3445414872425179,3.5897007850408307,1.7835659350764692,0.23734800120959118,0.9541594000112344,0.9617772600000001,0.2686490342256182
1387,19,9,129.07895884369975,591.2351003166848,0.9660952990738184,1.589901732251529,0.32125639669327105,3.680401760978234,1.9320930165546149,0.2560573243029714,0.999,0.999,0.25445945997590363
1389,19,10,144.2522403147099,635.2480318896054,0.9850500888416467,1.4513553504934267,0.3538767560675806,3.725294163209878,1.9389958417512492,0.21799239035428636,0.999,0.999,0.2417147365348279
