n,generation,specimen,fitness
1935,80,14,274.5446870406815
1936,80,15,225.33344138543129
1937,80,16,237.1757352401778
1938,80,17,285.7524962251332
1939,80,18,297.84876818269953
1940,80,19,263.2633204774541
1941,80,20,294.14787802119326
1942,80,21,239.48381647115986
1943,80,22,279.6490804401883
1944,80,23,292.7427408648471
1945,81,0,232.5518744232782
1946,81,1,259.0610439870867
1947,81,2,272.140407514068
1948,81,3,274.2001823405383
1949,81,4,278.2767573283188
1950,81,5,225.04696826828751
1951,81,6,293.0458034966218
1952,81,7,220.90160225979625
1953,81,8,252.0646026681251
1954,81,9,269.4848476807409
1955,81,10,265.7496652914432
1956,81,11,281.4107410140505
1957,81,12,285.5299019962835
1958,81,13,273.1166073819887
1959,81,14,307.244496890129
1960,81,15,263.0440563375736
1961,81,16,277.11237810963144
1962,81,17,260.6146613134865
1963,81,18,253.7318218067598
1964,81,19,255.1578456410297
1965,81,20,259.9705967721836
1966,81,21,278.8663030145243
1967,81,22,302.1546880249143
1968,81,23,255.31817392012368
1969,82,0,303.6993245142576
1970,82,1,250.3715938708108
1971,82,2,263.8479308960241
1972,82,3,240.2932710596087
1973,82,4,277.04492218253444
1974,82,5,284.0871647898575
1975,82,6,256.4639808472534
1976,82,7,276.268921682286
1977,82,8,241.65528034942108
1978,82,9,260.8804220411994
1979,82,10,289.422580910826
1980,82,11,266.81842117767394
1981,82,12,278.96414345428866
1982,82,13,267.68858053584324
1983,82,14,299.9841793486848
1984,82,15,273.3027591388743
1985,82,16,270.2750584632042
1986,82,17,248.44505369401398
1987,82,18,263.93433461095174
1988,82,19,268.3737126559666
1989,82,20,293.87383316752397
1990,82,21,295.0268297311694
1991,82,22,287.51592228952984
1992,82,23,288.78162937671505
1993,83,0,259.56362754245055
1994,83,1,260.4064063348212
1995,83,2,270.8183934954328
1996,83,3,257.3730014001057
1997,83,4,292.8353020131651
1998,83,5,277.8995549786404
1999,83,6,275.7178379977476
2000,83,7,261.3527479985782
2001,83,8,278.95381502432866
2002,83,9,253.2549220350012
2003,83,10,265.2538951930248
2004,83,11,258.03044608093995
2005,83,12,253.3609309454387
2006,83,13,244.70019578790982
2007,83,14,278.1530114184772
2008,83,15,269.23747357358786
2009,83,16,276.0201778882044
2010,83,17,262.7792119820723
2011,83,18,278.1450890381331
2012,83,19,258.5941426255883
2013,83,20,290.8562119616746
2014,83,21,258.4000818378695
2015,83,22,272.90704313563555
2016,83,23,245.07807480659795
2017,84,0,264.474701281904
2018,84,1,256.948961619021
2019,84,2,292.34895516695036
2020,84,3,248.72002182689357
2021,84,4,264.6835934237932
2022,84,5,296.8184381996044
2023,84,6,308.1445979885743
2024,84,7,274.3914032243903
2025,84,8,291.7900952502239
2026,84,9,277.2006650241353
2027,84,10,285.5086849857012
2028,84,11,261.74223798462026
2029,84,12,275.2994944484107
2030,84,13,291.35389259118597
2031,84,14,288.9645625738059
2032,84,15,293.1187277367994
2033,84,16,253.96738027447304
2034,84,17,280.95628940675306
2035,84,18,277.49263416135403
2036,84,19,261.4662586102234
2037,84,20,263.1131377010425
2038,84,21,309.42314518612443
2039,84,22,255.62436145435888
2040,84,23,265.3865195929482
2041,85,0,260.1012743720327
2042,85,1,267.08084281415404
2043,85,2,273.72164592981505
2044,85,3,290.3440707803877
2045,85,4,269.21991638391506
2046,85,5,285.9467020199372
2047,85,6,275.31549621371926
2048,85,7,248.10989347183158
2049,85,8,234.28360169961434
2050,85,9,247.71163732601818
2051,85,10,256.73282473933074
2052,85,11,279.06970908742875
2053,85,12,291.10243226732945
2054,85,13,301.904504688999
2055,85,14,276.54780200563437
2056,85,15,292.1069087921362
2057,85,16,264.36762518073243
2058,85,17,249.11441210462203
2059,85,18,293.9614680076979
2060,85,19,257.05188898371193
2061,85,20,255.122902930705
2062,85,21,297.35480676097774
2063,85,22,302.59795324360994
2064,85,23,251.84189626448872
2065,86,0,260.72296858590653
2066,86,1,265.23597848839023
2067,86,2,262.47820276691675
2068,86,3,294.9972818445253
2069,86,4,280.1183109252519
2070,86,5,278.73618349264905
2071,86,6,264.0711393808477
2072,86,7,276.2364828229511
2073,86,8,286.1786359391951
2074,86,9,271.15111576582194
2075,86,10,304.2120856757075
2076,86,11,265.5113981175798
2077,86,12,253.53467234459754
2078,86,13,267.19510918199865
2079,86,14,301.28149319207233
2080,86,15,275.0683026681691
2081,86,16,275.4364186042915
2082,86,17,289.3760895142807
2083,86,18,272.35069379771534
2084,86,19,268.1223115808483
2085,86,20,280.5401538842157
2086,86,21,263.0047291872343
2087,86,22,240.43436479090826
2088,86,23,285.2631129003788
2089,87,0,268.12229595881615
2090,87,1,256.8051888594505
2091,87,2,271.85132258446436
2092,87,3,235.00107044049795
2093,87,4,265.50716626085176
2094,87,5,275.91210887494395
2095,87,6,236.60518836093635
2096,87,7,261.30287915729224
2097,87,8,276.2379908858727
2098,87,9,250.67190109801197
2099,87,10,276.88623883748977
2100,87,11,282.4750637065565
2101,87,12,288.3466556851731
2102,87,13,290.7059920027003
2103,87,14,265.85116284054294
2104,87,15,270.8141351563395
2105,87,16,329.03898861152055
2106,87,17,259.4489382305072
2107,87,18,258.34127229658856
2108,87,19,265.1836732890462
2109,87,20,264.6597926248786
2110,87,21,271.0931514216519
2111,87,22,286.7974522196023
2112,87,23,281.18539726882943
2113,88,0,279.9811070861167
2114,88,1,272.63368501498155
2115,88,2,255.04343160189748
2116,88,3,293.1029544480365
2117,88,4,258.23981896702884
2118,88,5,235.69435748152506
2119,88,6,310.3779083003165
2120,88,7,276.3473664412707
2121,88,8,263.1884973721546
2122,88,9,333.98022636345496
2123,88,10,292.1518423196053
2124,88,11,284.4488368178418
2125,88,12,267.0513421991107
2126,88,13,272.54000731902295
2127,88,14,238.87822679171825
2128,88,15,254.92396339289627
2129,88,16,262.71385986025035
2130,88,17,325.744058368607
2131,88,18,270.55713372454693
2132,88,19,260.53685707528746
2133,88,20,293.0577278636498
2134,88,21,261.2384197499866
2135,88,22,319.62419174512644
2136,88,23,258.68379614752115
2137,89,0,262.01556033048
2138,89,1,260.12789827378833
2139,89,2,270.6463253823521
2140,89,3,258.93249164885094
2141,89,4,292.7581948416455
2142,89,5,274.8934795484245
2143,89,6,278.47972637068705
2144,89,7,308.48121149077895
2145,89,8,247.0025565137598
2146,89,9,258.6389367403552
2147,89,10,275.93873053456656
2148,89,11,258.939089937844
2149,89,12,288.7486256676896
2150,89,13,274.5151011488443
2151,89,14,274.76403385012395
2152,89,15,307.34522675054615
2153,89,16,260.1895341490261
2154,89,17,261.8429294422838
2155,89,18,275.80599365540473
2156,89,19,295.47978062737855
2157,89,20,273.4486429812439
2158,89,21,246.81809329978836
2159,89,22,258.1585758747034
2160,89,23,232.83470264536012
2161,90,0,240.56575452107586
2162,90,1,273.0339756060805
2163,90,2,302.3917755111402
2164,90,3,278.07536967149935
2165,90,4,278.04896100757355
2166,90,5,246.47940759326042
2167,90,6,261.5715130255465
2168,90,7,286.09508931238395
2169,90,8,263.9028839671046
2170,90,9,290.13280556360644
2171,90,10,275.1212402590143
2172,90,11,285.25595592946615
2173,90,12,262.13218686911114
2174,90,13,237.66043271846888
2175,90,14,320.67905356824843
2176,90,15,271.9423484314612
2177,90,16,249.47801967557777
2178,90,17,298.5649106093423
2179,90,18,293.9307775178724
2180,90,19,280.40953881244934
2181,90,20,303.18469790789527
2182,90,21,281.329591907016
2183,90,22,268.57471330297494
2184,90,23,250.44417885260685
2185,91,0,236.6862482814119
2186,91,1,285.9071488635917
2187,91,2,275.42395846646656
2188,91,3,287.871620489423
2189,91,4,260.21908043574604
2190,91,5,260.6460309047473
2191,91,6,305.80381868396233
2192,91,7,254.8290876896239
2193,91,8,271.0770669442413
2194,91,9,285.50101673279937
2195,91,10,269.46094152539285
2196,91,11,196.40284269123916
2197,91,12,260.3119189591732
2198,91,13,266.53695748726483
2199,91,14,290.49971138921944
2200,91,15,266.8952573561773
2201,91,16,276.63795759059826
2202,91,17,276.2176090791222
2203,91,18,272.32324446133833
2204,91,19,274.44364591459964
2205,91,20,285.27725506241245
2206,91,21,289.6964840904294
2207,91,22,288.1561866321969
2208,91,23,262.99922574628994
2209,92,0,270.70978362324627
2210,92,1,279.34513030804004
2211,92,2,274.0585224200963
2212,92,3,265.9758455685702
2213,92,4,303.4846519115466
2214,92,5,261.271710604342
2215,92,6,302.3355418137869
2216,92,7,270.90854996365186
2217,92,8,262.97387816325306
2218,92,9,317.75449837372963
2219,92,10,249.6172590283318
2220,92,11,278.58395292680314
2221,92,12,295.46391756678474
2222,92,13,278.96456540059086
2223,92,14,285.0575030686673
2224,92,15,246.3559075108153
2225,92,16,288.073367713432
2226,92,17,277.56102555644526
2227,92,18,276.4533320554878
2228,92,19,303.81311842340835
2229,92,20,303.5882731111913
2230,92,21,284.9879831956392
2231,92,22,251.1381864627036
2232,92,23,268.87791337266606
2233,93,0,239.62579027944219
2234,93,1,277.8267897002747
2235,93,2,253.80168056078566
2236,93,3,276.2193587375833
2237,93,4,261.9419458910081
2238,93,5,258.6835356242991
2239,93,6,265.62754540127526
2240,93,7,278.13721458295487
2241,93,8,289.2549692749902
2242,93,9,280.86344804429234
2243,93,10,278.9946788821213
2244,93,11,243.22675036891127
2245,93,12,266.38387724443146
2246,93,13,263.96965142455014
2247,93,14,256.036212776759
2248,93,15,271.6738526552978
2249,93,16,290.2059719989534
2250,93,17,297.3770429598137
2251,93,18,260.4740853257934
2252,93,19,275.35971171387945
2253,93,20,298.8219506604319
2254,93,21,275.1907216932904
2255,93,22,314.79130432051346
2256,93,23,280.93132536196805
2257,94,0,282.43728169521216
2258,94,1,295.2330204059747
2259,94,2,268.319759824655
2260,94,3,287.72256642159357
2261,94,4,281.476953936728
2262,94,5,278.14448702887586
2263,94,6,245.74922741580156
2264,94,7,259.89070550802137
2265,94,8,288.63659998538424
2266,94,9,244.15778835700888
2267,94,10,257.53254542545636
2268,94,11,233.5912702549076
2269,94,12,266.34307802990514
2270,94,13,290.8089424743742
2271,94,14,265.49428011881247
2272,94,15,256.58790146397524
2273,94,16,250.89919512783874
2274,94,17,272.9542359490043
2275,94,18,310.59244056808416
2276,94,19,280.01652812542443
2277,94,20,285.93739367432744
2278,94,21,282.5980117644845
2279,94,22,264.45755438919076
2280,94,23,282.0189273154227
2281,95,0,255.9254433710241
2282,95,1,289.6925750291846
2283,95,2,284.8427053825554
2284,95,3,297.9625329355652
2285,95,4,303.11863944820857
2286,95,5,283.90278512709455
2287,95,6,275.08407252713096
2288,95,7,296.5057580781115
2289,95,8,290.8384902428446
2290,95,9,297.70686729813974
2291,95,10,305.63052075259617
2292,95,11,307.9557213178016
2293,95,12,255.89824848609376
2294,95,13,258.7499883768345
2295,95,14,267.11435268496984
2296,95,15,285.82354072238434
2297,95,16,269.19749771106706
2298,95,17,254.25328272591048
2299,95,18,258.1204207178935
2300,95,19,253.1564490152628
2301,95,20,308.621213910283
2302,95,21,277.06427605444844
2303,95,22,282.24933207020945
2304,95,23,305.8239743505872
2305,96,0,271.26240598198655
2306,96,1,296.1734092057516
2307,96,2,236.54780656425675
2308,96,3,255.76706827461624
2309,96,4,248.27287508202087
2310,96,5,250.45434265414934
2311,96,6,278.18075562498444
2312,96,7,275.9348851169004
2313,96,8,282.09248538370184
2314,96,9,254.31007919457008
2315,96,10,208.29608733743058
2316,96,11,280.5159942039715
2317,96,12,267.0936215796046
2318,96,13,267.0721915234156
2319,96,14,232.16072615405022
2320,96,15,249.92277735296636
2321,96,16,268.64989322999884
2322,96,17,275.3120705812418
2323,96,18,265.9509775031637
2324,96,19,290.4453598801642
2325,96,20,292.34065759189025
2326,96,21,242.09723998577556
2327,96,22,261.6805775440867
2328,96,23,247.2637770031925
2329,97,0,308.26418480082174
2330,97,1,227.5263915674314
2331,97,2,300.70490885370674
2332,97,3,270.2490193981093
2333,97,4,258.50804464303576
2334,97,5,325.28314467526775
2335,97,6,289.3019578904814
2336,97,7,310.3841833729132
2337,97,8,262.93780663823577
2338,97,9,277.9116347452126
2339,97,10,308.3373199870962
2340,97,11,280.53859440272026
2341,97,12,240.71697879980488
2342,97,13,272.81454610162154
2343,97,14,256.5080365411115
2344,97,15,293.8145976324914
2345,97,16,281.50268575898156
2346,97,17,284.77441059656906
2347,97,18,288.64267620237496
2348,97,19,275.5132323707223
2349,97,20,271.8100049014991
2350,97,21,274.0880000154099
2351,97,22,322.82053423756474
2352,97,23,249.95821696910068
2353,98,0,298.04626265527946
2354,98,1,247.87095182343234
2355,98,2,270.6904568073835
2356,98,3,281.3472780090487
2357,98,4,299.477634210408
2358,98,5,273.8812248393143
2359,98,6,297.5498391670659
2360,98,7,298.0995269178641
2361,98,8,245.1589790140686
2362,98,9,281.7879771359656
2363,98,10,281.652458981838
2364,98,11,281.21975582576187
2365,98,12,247.3069656683104
2366,98,13,309.8966384721569
2367,98,14,247.33515687690902
2368,98,15,260.71676676957674
2369,98,16,262.7322359397527
2370,98,17,262.39235356761986
2371,98,18,262.545454918525
2372,98,19,288.6220320541967
2373,98,20,306.3847819826585
2374,98,21,269.65262782943176
2375,98,22,293.8938281437844
2376,98,23,290.0720006520461
2377,99,0,288.01084238691556
2378,99,1,233.639419475691
2379,99,2,254.70042469103285
2380,99,3,272.2780499371127
2381,99,4,318.5114659828439
2382,99,5,266.45868051160545
2383,99,6,263.23447440843705
2384,99,7,290.0401161936456
2385,99,8,269.0858775714287
2386,99,9,264.8572317233902
2387,99,10,250.10456925730554
2388,99,11,290.67186368024414
2389,99,12,274.56188811881395
2390,99,13,307.3512180199779
2391,99,14,279.07683365825767
2392,99,15,307.1955907986494
2393,99,16,204.69976645465178
2394,99,17,283.89494393175966
2395,99,18,286.99095096431466
2396,99,19,288.96232820427434
2397,99,20,264.2395718729613
2398,99,21,287.83932205404255
2399,99,22,264.6911642449639
2400,99,23,283.1955762563235
942652767976
2395,99,18,221.97618163471623
2396,99,19,306.45035120670036
2397,99,20,220.86137828571975
2398,99,21,326.4649778482996
2399,99,22,261.9150681300969
2400,99,23,259.82726804811915
395,99,18,168.56735788997824
2396,99,19,206.45351157506278
2397,99,20,156.32545975877633
2398,99,21,203.18957204722238
2399,99,22,223.65982418835972
2400,99,23,174.22390297214537
