iteration,fitness,ialpha,ibeta,ievapor,falpha,fbeta,fevapor
36,361.4092443293166,0.22263957478906074,3.464921464497195,0.5329539692821984,0.001,0.001,0.0010543157230146671
37,285.71575965031406,0.4412813695336083,4.051868146111361,0.4,0.0012891051456000002,0.0011637600000000002,0.00103044
38,308.7415905120283,0.3775168295208099,5.244528240722443,0.43432000000000004,0.001,0.001,0.0010423677456000001
39,296.00588352167097,0.3607319566567414,4.611915413036223,0.4004960000000001,0.001,0.0013103752121107204,0.0011722991449266424
40,290.7095458439531,0.4553760345351596,5.244528240722443,0.4,0.0010362400000000001,0.001,0.001
41,294.5233342363668,0.5413004125097742,4.051868146111361,0.4,0.001,0.0013339734016000002,0.001
42,267.2700520947372,0.3214062128509186,5.244528240722443,0.4,0.001,0.001,0.001
43,306.114761061462,0.3594706609012629,3.984931284337602,0.4672960000000001,0.0018259589190849476,0.00103936,0.00114816
44,299.32371165177506,0.4996375880981781,6.346917686311909,0.40686400000000006,0.001,0.001,0.001149273466582528
45,268.7508264096971,0.4680288251729962,6.006705040890155,0.4885350131200001,0.0010150752000000001,0.0015715202000522695,0.001103164585229593
46,279.3559179156722,0.25310919439377016,3.984931284337602,0.478432,0.001,0.001,0.001
47,309.77171740875286,0.33399680480989047,4.852219163171521,0.4,0.0010778550659197438,0.0011202400000000002,0.0013782224656343045
48,323.7103028674776,0.4338504727269004,4.24086271965429,0.4,0.0010909931424000002,0.00104048,0.001
49,283.04982579153415,0.28666235409263807,6.24826399782333,0.4,0.001106337151879065,0.00112932,0.001
50,334.04153967148625,0.37071243584059094,3.9038588632892353,0.527970762355956,0.001,0.0014165207302065188,0.00104156
51,278.3772774762097,0.4170661859055329,5.329684568701986,0.4,0.00107412,0.001,0.0010387048759406478
52,268.93081201599244,0.3647660861929791,5.329684568701986,0.45804800000000007,0.001117299624,0.001,0.001125208218008985
53,327.6334731542554,0.31433127603624134,5.673673640583496,0.43823999999999996,0.001,0.001,0.001093899456
54,289.2935716863476,0.43275098472014284,6.453383221117784,0.4,0.001,0.0013989446334883343,0.001
55,269.4558467828799,0.48703526824343757,6.453383221117784,0.44368,0.001,0.0014950241509163133,0.0010948
56,295.0400187814286,0.31248434298363076,5.468619543759449,0.4,0.001,0.0012751823376,0.001
57,320.43417151453485,0.728576,4.123698621083336,0.5954356000485226,0.001022227128,0.001,0.0012920758464000002
58,221.57752169474043,0.6071750878542737,6.094857168878248,0.4,0.00104704,0.001048992825193651,0.0014051232072603463
59,295.7964429014591,0.26700283018143334,6.44650987288895,0.4,0.0010650000000000002,0.0010098800000000001,0.0011363200000000001
60,359.3312614969528,0.4679182720551167,3.3735505047197796,0.49954729580095947,0.0014416057792365506,0.001,0.001012630104
61,270.77341230294473,0.46679508471587805,6.094857168878248,0.47894400000000004,0.00102908,0.0012147154989383398,0.0013316302099304926
62,292.3816030472874,0.4837151672838837,5.408709545283237,0.4,0.00110476,0.001,0.0014399688662299554
63,297.4622154702418,0.2841751206145509,6.747141225343066,0.5421779148800001,0.0012252596320000003,0.001,0.001
64,273.8940768466277,0.34666135524502456,6.858139416746292,0.4,0.00102636,0.0014278504125751518,0.001
65,292.3566170868953,0.3301464082811516,6.858139416746292,0.4739680000000001,0.001,0.0013360681880548212,0.001
66,281.33122592644463,0.309203730544057,6.858139416746292,0.4,0.001,0.001,0.001
67,270.6840411268613,0.2560103511525254,9.493645363979963,0.4,0.001,0.001,0.001
68,261.75047834551515,0.30037247614497625,5.856632768974042,0.4776054408662694,0.0010529615038003203,0.0010702280833263865,0.0013112033536000001
69,252.3276678765414,0.22334463465705573,7.588464008515337,0.4,0.0014765179712935696,0.001,0.0010156400000000002
70,318.9174849821702,0.32230892254711657,3.420212208572884,0.46096830108591197,0.00119428,0.0015604253530952512,0.0010809200000000002
71,247.17901611224823,0.36471270801309774,6.98315539773697,0.4907663026868224,0.00110424,0.001,0.00109956
72,268.47081410435806,0.21617152747647936,5.9063287653431615,0.50887790592,0.001,0.001,0.0011186800000000002
73,274.36479325875644,0.14096393879920321,4.99113111094837,0.4,0.001,0.001476022293344454,0.001
74,257.1331684904604,0.1419901562736614,5.744592263457137,0.4,0.001,0.0017479646406702366,0.001
75,288.4548434418304,0.19717887156345343,6.98315539773697,0.430736,0.00112436,0.001,0.001
76,270.13087571817124,0.1942342628780577,4.505908682473127,0.47195200000000004,0.001,0.0011897626304000002,0.001451404731553024
77,291.9222668202041,0.18076374931899059,5.016627962786456,0.4,0.001,0.001,0.001
78,301.85049500833446,0.22696905401678133,6.677100175214235,0.4,0.001,0.0014267655031431313,0.00107692
79,284.14923427998775,0.3212274875189237,5.393733993932807,0.4,0.0012760386016000002,0.001,0.001
80,267.8455782641047,0.14631296828533327,8.431963770716584,0.4,0.001470395405769673,0.0011099463122582912,0.0012641573275503461
81,232.5518744232782,0.16099548790452808,6.598238986983841,0.4,0.0010537152064,0.0011505600000000001,0.0010278374656000002
82,303.6993245142576,0.3641173537041434,9.613178343272352,0.4950166647951361,0.0010458400000000001,0.001,0.001
83,259.56362754245055,0.1,6.891269936188333,0.44416000000000005,0.0011127729525989812,0.0010077200000000001,0.00119144
84,264.474701281904,0.2603611186342618,8.511912300258508,0.4,0.001,0.001,0.001
85,260.1012743720327,0.12970169732895975,5.50388843910141,0.4,0.001,0.001,0.001
86,260.72296858590653,0.2100339688459668,10.180587587601186,0.40947228992,0.001,0.001,0.001
87,268.12229595881615,0.21037920000655544,5.1937064627075245,0.44513600000000003,0.001029585648,0.001,0.001117726804707313
88,279.9811070861167,0.2662746719328107,5.860395463430553,0.4,0.001,0.0010096145163371521,0.00116416
89,262.01556033048,0.274704798557117,7.305518858696647,0.4109947795944597,0.001,0.001,0.001
90,240.56575452107586,0.23154481979979755,6.471297956165955,0.471213618427579,0.001,0.001729718939460139,0.001
91,236.6862482814119,0.1867112434435286,9.308493256128255,0.44840407040000013,0.001,0.0011641836705578302,0.001
92,270.70978362324627,0.3031739512806061,7.82591113874973,0.4,0.001,0.001,0.001
93,239.62579027944219,0.3297319894127872,7.82591113874973,0.4,0.00117028,0.00118676,0.001
94,282.43728169521216,0.3003462745163196,7.82591113874973,0.4,0.0013142712512000001,0.001,0.001
95,255.9254433710241,0.19880840232664979,7.097259827778259,0.4,0.001,0.001,0.001
96,271.26240598198655,0.5033341433498834,5.18921093207345,0.4,0.00110872,0.001,0.00101512
97,308.26418480082174,0.4097761861048554,4.641396065582979,0.5413555764890625,0.0010196,0.001,0.0010076800000000002
98,298.04626265527946,0.3530398176431817,9.080046244436533,0.45401600000000003,0.00118128,0.00118599772,0.001
99,288.01084238691556,0.30878934527484336,4.532078592451914,0.4,0.0011042908422869717,0.001,0.001
100,257.9442409137886,0.3331829932450422,8.158759160080267,0.4,0.001,0.0017392173463703752,0.0010604727822963642
