n,generation,specimen,fitness,distance
754,31,9,654.3229009650973,1272.8737360558894
755,31,10,854.979577766591,1348.925373968569
756,31,11,874.6352667184385,1401.3609023648314
757,31,12,924.9140776445691,1308.4009718318866
758,31,13,641.8577325916326,1306.2996612795841
759,31,14,850.8719344018797,1335.9238650077946
760,31,15,915.3594397371994,1365.8983189773069
761,31,16,889.3291343320973,1301.1134500623295
762,31,17,827.8690070658799,1377.1463349379228
763,31,18,770.4859973519159,1264.1482463755717
764,31,19,692.4838900273912,1358.9245265478125
765,31,20,977.3499590869624,1288.9381156068598
766,31,21,770.1139771585647,1352.1764776717462
767,31,22,1005.9436741019481,1395.9343341895446
768,31,23,651.0456274666808,1331.201249970255
769,32,0,862.4652366792453,1296.9232839133945
770,32,1,756.5723580988187,1327.0276073622383
771,32,2,794.3312440340882,1314.621236363524
772,32,3,753.0946460422431,1260.1064118200127
773,32,4,575.1406547822982,1275.243595022353
774,32,5,573.1985121767541,1191.2751567372213
775,32,6,661.968158545972,1370.0878499340758
776,32,7,834.179607881551,1277.1313400999607
777,32,8,835.2925673502331,1279.3766301487606
778,32,9,680.0850202189778,1387.5605941184092
779,32,10,901.3950641164215,1436.7616765188243
780,32,11,482.9436098543986,1192.7794854884307
781,32,12,847.4093893820228,1333.6936743241408
782,32,13,1000.6197510857369,1301.6643468103966
783,32,14,653.4239504520177,1416.157282870541
784,32,15,716.4838663136063,1270.7649621217004
785,32,16,995.4523250849454,1296.035060048314
786,32,17,787.176056343837,1392.5745224972693
787,32,18,659.7717990765732,1272.4748523564283
788,32,19,790.3745192412118,1412.540029908976
789,32,20,633.6753933712101,1336.6739226573832
790,32,21,832.2242534396935,1234.1654917423448
791,32,22,759.6222870397464,1313.5570651576077
792,32,23,893.2118388128183,1372.4375119591466
793,33,0,663.1620651068988,1293.129046948415
794,33,1,904.9707612228048,1363.2282842490617
795,33,2,681.1425257513185,1406.4482112001294
796,33,3,685.2758756844493,1302.3553027971782
797,33,4,627.3714568083451,1304.9437224908502
798,33,5,708.3043270682153,1337.0191161287676
799,33,6,556.1371403946823,1165.8740492594334
800,33,7,637.2861931997614,1177.6602606259396
801,33,8,685.1083857589454,1268.4985856223543
802,33,9,984.6706863098902,1302.486746208729
803,33,10,913.5680778463221,1245.924070452614
804,33,11,885.5380118850053,1237.9103371560166
805,33,12,920.7272758332551,1308.1037176016684
806,33,13,831.3868358529107,1266.6444986767106
807,33,14,599.4830275393699,1282.0624375734228
808,33,15,575.9247203590612,1295.0444341215232
809,33,16,732.2046291856146,1228.8281864153646
810,33,17,646.6156203184927,1293.5953737426994
811,33,18,763.1731197874291,1316.4616746838542
812,33,19,845.8748673000377,1297.0927046500021
813,33,20,715.5661826094245,1215.78938638498
814,33,21,884.8380331953642,1244.7185394075705
815,33,22,725.6827088584116,1392.9433051719302
816,33,23,636.2332262463998,1260.1454051445075
817,34,0,991.9097589523254,1192.1870063900112
818,34,1,677.4537058416194,1308.0090353388448
819,34,2,763.8830426035622,1358.2406157527153
820,34,3,777.0100519979377,1330.860991115721
821,34,4,676.5785102954536,1353.2844235373418
822,34,5,815.7315852900563,1329.150970670925
823,34,6,845.3440523355636,1339.7240583054343
824,34,7,924.190282749907,1357.2520538120166
825,34,8,528.0781259668597,1301.6405699905617
826,34,9,608.1622631974064,1298.0289325512078
827,34,10,828.9233508850058,1222.4815766831762
828,34,11,420.07755696754526,1377.4773276168082
829,34,12,618.735075087412,1394.3235403879657
830,34,13,590.6240662518816,1258.3033095066298
831,34,14,618.9955463848501,1323.708432925937
832,34,15,572.9485049325489,1312.603848305827
833,34,16,682.2081327022324,1235.1436797684837
834,34,17,717.6976202860535,1397.1885655402102
835,34,18,332.9016282132977,1378.7336146774528
836,34,19,683.0083429203821,1202.0388413916965
837,34,20,733.6838882989321,1361.9832352559129
838,34,21,718.734469860525,1248.4445571312522
839,34,22,691.6545174117709,1242.2865730854353
840,34,23,904.4301800709401,1250.2415006194058
841,35,0,879.6945329868113,1302.6154434397083
842,35,1,535.422517820978,1378.3848407087291
843,35,2,634.2331031717019,1304.4875127124426
844,35,3,745.8517544071836,1351.7941613918024
845,35,4,812.052470863453,1314.3712326149764
846,35,5,895.879225729835,1390.1362152361294
847,35,6,833.8777947106557,1283.4701185272406
848,35,7,840.8458990177321,1358.39153375208
849,35,8,739.8270765294858,1308.9377105840833
850,35,9,696.4180858676209,1275.7783448798027
851,35,10,631.68571274124,1299.0883246329631
852,35,11,826.1688551821042,1338.6931508584082
853,35,12,649.6621197641205,1084.1995525954705
854,35,13,889.8473536656581,1323.807571368059
855,35,14,550.948051715428,1282.358148991179
856,35,15,536.1496280115018,1320.0006478732105
857,35,16,962.3730303642267,1328.3927062247753
858,35,17,970.0888232832077,1311.6047393232843
859,35,18,775.3605838728764,1314.6835341737774
860,35,19,669.305519767833,1327.0889749634391
861,35,20,883.9555254216225,1371.460205440283
862,35,21,630.2907084295782,1325.0913171934462
863,35,22,971.0732292539582,1368.0776511278812
864,35,23,756.2773147307937,1214.7732873359587
865,36,0,722.8642386545309,1254.3524581492109
866,36,1,716.8573813869475,1279.2296611163003
867,36,2,816.613845772115,1316.6164296899492
868,36,3,863.8101948313517,1356.272395880125
869,36,4,818.5736621852415,1416.502159177682
870,36,5,835.0581679921389,1194.5734347775476
871,36,6,785.7744726540567,1356.070297763461
872,36,7,748.8187233063605,1435.9102468636208
873,36,8,741.3371529100277,1335.2520321415197
874,36,9,682.4971658683612,1375.3838264394851
875,36,10,796.9285264306549,1367.1066150327636
876,36,11,631.1638604327472,1395.8479928889437
877,36,12,933.3527111665218,1336.1397218618722
878,36,13,844.2860524994016,1353.632963622514
879,36,14,712.4354956861566,1260.812548993913
880,36,15,744.4153140496435,1205.9713213455896
881,36,16,487.964463081355,1321.903856041569
882,36,17,837.5950137839295,1362.7498662866708
883,36,18,717.7503412707763,1235.0296454512704
884,36,19,330.7592126118947,1286.8127199662456
885,36,20,707.1881021086203,1290.9401247326882
886,36,21,927.9082495437796,1345.2982034104061
887,36,22,682.8938147043774,1323.291347523242
888,36,23,727.6840417967655,1307.061202773167
889,37,0,681.6656050300473,1279.2029263308766
890,37,1,702.1822117103031,1243.4121790274087
891,37,2,792.3378791290957,1404.3438279971942
892,37,3,997.3349150432863,1339.3239651629683
893,37,4,858.1037717098104,1342.8685009492244
894,37,5,909.2743600731714,1399.9475175191403
895,37,6,690.4329749798362,1141.177071281403
896,37,7,687.8555332295714,1303.379103816828
897,37,8,849.5332537007508,1335.81295468002
898,37,9,810.6916043122247,1379.5305010942566
899,37,10,618.4381480869826,1255.062604678474
900,37,11,745.2088753757712,1301.934188543024
901,37,12,737.3748157560166,1305.7127675714328
902,37,13,941.083619004609,1300.287696781281
903,37,14,580.9035203302719,1201.2079957662443
904,37,15,923.5972233043445,1358.4542965059002
905,37,16,592.8313859882114,1247.399871223078
906,37,17,756.6589639777236,1364.6545238848375
907,37,18,802.6162372003937,1255.6985522995278
908,37,19,686.6975051824315,1299.1433801408346
909,37,20,619.4902911858758,1271.581660217635
910,37,21,1013.5831945842098,1247.2297976860077
911,37,22,552.8907822925244,1386.8773425858371
912,37,23,747.6526385383888,1322.3834414038945
913,38,0,730.9028292646068,1306.1458507473321
914,38,1,678.0113844597101,1281.591562288331
915,38,2,477.7035059735769,1374.1474747064287
916,38,3,636.7499428964269,1395.0442499269582
917,38,4,557.2759929980934,1267.3463358158024
918,38,5,827.9942320080988,1366.0129431032517
919,38,6,897.1958089492095,1298.3877583261055
920,38,7,925.0129819139169,1342.5504270521767
921,38,8,583.3319845202359,1334.6930519785465
922,38,9,848.0179226552261,1334.1993600607175
923,38,10,765.219946005685,1255.3354746030193
924,38,11,735.1046214872755,1219.7545623404967
925,38,12,919.5321144674903,1369.1162502321906
926,38,13,681.1497606368702,1307.7053498877992
927,38,14,836.684340261534,1261.0283496112015
928,38,15,786.416032756063,1341.627217788118
929,38,16,655.3283900818915,1387.5178395451308
930,38,17,903.6945288992999,1246.4059168815495
931,38,18,662.7960054286333,1234.6161564161264
932,38,19,827.4498273680346,1275.748911608704
933,38,20,734.7734257086435,1297.068480977626
934,38,21,673.4164748574493,1203.555009646443
935,38,22,817.6479625637979,1370.8780235070667
936,38,23,862.1203106367301,1258.9705472768728
937,39,0,629.4202488783242,1296.678776373181
938,39,1,880.0651057964872,1345.9755243370107
939,39,2,797.2910314384765,1287.544844034303
940,39,3,766.869617632911,1366.3834657865734
941,39,4,473.5182106353547,1380.415766340183
942,39,5,862.6821969463151,1254.520768168065
943,39,6,811.5752839408349,1313.8953824329037
944,39,7,605.7455609349358,1363.6801553911403
945,39,8,794.6005379059934,1307.008775775219
946,39,9,898.4773815130796,1278.0584767637222
947,39,10,654.1756796613387,1365.5518661415274
948,39,11,818.29134507345,1251.424624203911
949,39,12,610.5785945622619,1334.5572663668954
950,39,13,506.0444959264107,1340.3388720781304
951,39,14,789.3570163218538,1366.510522755417
952,39,15,843.3378311458545,1342.9294692322333
953,39,16,713.8935042089174,1328.5519698995845
954,39,17,701.1334546771917,1373.517905565571
955,39,18,702.5249961928728,1247.3046221784327
956,39,19,626.2799870190054,1266.8526172578208
957,39,20,636.4387421926217,1289.695530075845
958,39,21,908.0223523305157,1368.3355135844267
959,39,22,726.0996377212438,1358.0440513214003
960,39,23,765.8008062916263,1222.9218557316185
961,40,0,766.2927113278813,1395.9638789530843
962,40,1,721.3226353280579,1332.1893079645822
963,40,2,870.6683851606277,1287.6490609781988
964,40,3,937.1065906225252,1303.489596260226
965,40,4,872.8894767864346,1299.2728270385187
966,40,5,671.7468650472972,1341.7970163471969
967,40,6,875.7365492496222,1370.6990681242962
968,40,7,868.6000550675391,1369.1314135836528
969,40,8,601.9772165867299,1267.0479096436206
970,40,9,893.9317578955743,1305.0198595593595
971,40,10,694.8204958601726,1286.8955044004701
972,40,11,824.545498751007,1326.3123829503502
973,40,12,819.6102148727603,1304.9290666500506
974,40,13,859.8766987297813,1321.1167930618437
975,40,14,628.1841559589147,1317.7140713260023
976,40,15,887.5217482435075,1296.8742694597988
977,40,16,597.850919947269,1330.1790125917025
978,40,17,785.447173676974,1318.0249474629359
979,40,18,663.8281594362442,1381.8407271748572
980,40,19,669.2602926347267,1334.2884777457102
981,40,20,881.5210319893943,1302.294233276913
982,40,21,657.345069906666,1323.5056664721603
983,40,22,816.9670189907808,1424.028428180433
984,40,23,874.7588513918414,1162.1001063322824
985,41,0,772.7915873284613,1333.006925147249
986,41,1,707.8521501420926,1299.0892322439565
987,41,2,689.3817929066827,1211.95371132363
988,41,3,716.9587094225451,1308.5078357369098
989,41,4,858.4850427247228,1337.7174346200661
990,41,5,778.0408864366653,1303.2533188306732
991,41,6,622.0077237246007,1351.6978291560508
992,41,7,698.2139858990931,1235.7033905658725
993,41,8,869.4754860410076,1378.5159372363992
994,41,9,479.1396044995699,1323.8266506204657
995,41,10,700.3105039721304,1290.619008358475
996,41,11,741.5458249273267,1373.302119928424
997,41,12,661.2865547371375,1394.138612489552
998,41,13,863.2236936620508,1275.613622136909
999,41,14,927.4109316170031,1368.7184042571212
1000,41,15,715.2685244395257,1388.827927441735
1001,41,16,731.9795688249483,1362.0745850652972
1002,41,17,727.1613749979824,1205.51701692984
1003,41,18,900.7892783824129,1312.1065448216252
1004,41,19,660.923007572665,1306.0201429427527
1005,41,20,726.3413996223696,1340.5225277513239
1006,41,21,779.3582272323615,1296.227008876932
1007,41,22,904.4969624142475,1368.9260188479059
1008,41,23,750.2273182899216,1208.2108380696016
1009,42,0,901.4950147478207,1325.4764977836862
1010,42,1,754.9640458952351,1347.6940177359306
1011,42,2,470.1632038838221,1306.072131356625
1012,42,3,817.9102666993329,1343.2945714613488
1013,42,4,703.951387513762,1301.9862785174807
1014,42,5,663.1286213197129,1202.035601281945
1015,42,6,880.3280181767983,1348.9636872962872
1016,42,7,762.8251509779234,1214.7808304575797
1017,42,8,593.0497667065977,1187.508407387419
1018,42,9,923.6434350201943,1399.7941983765627
1019,42,10,630.1954566180893,1350.6239735612592
1020,42,11,615.1919138229969,1356.0404130997506
1021,42,12,881.8185804775483,1343.7817374659085
1022,42,13,880.4925268206027,1238.8947490619557
1023,42,14,851.6159477225465,1292.6223895533026
1024,42,15,940.4474482148127,1348.7655099508133
1025,42,16,845.0847619949421,1275.8133483921167
1026,42,17,494.8968173171219,1451.5572132894995
1027,42,18,715.6749758682502,1366.768309049885
1028,42,19,670.4485749650255,1319.6881304973576
1029,42,20,759.6729253730495,1360.6665916479778
1030,42,21,766.3630495369305,1395.7961618673837
1031,42,22,848.627366585399,1334.5398884206254
1032,42,23,625.9662741146417,1327.9744170732677
1033,43,0,510.665439673207,1334.605622696716
1034,43,1,909.6626338782587,1259.6906844304954
1035,43,2,708.4813875440618,1400.9848154577207
1036,43,3,726.5188857386212,1456.5428708747097
1037,43,4,777.3568834311803,1211.7141872447605
1038,43,5,894.290431085372,1213.0800522695301
1039,43,6,821.6706577121148,1448.8266532062253
1040,43,7,944.325739175443,1359.4900095910987
1041,43,8,506.1697564506133,1322.5781440078879
1042,43,9,840.6260382916412,1362.1302988120417
1043,43,10,882.6182926725483,1350.6248069992735
1044,43,11,760.4866657770058,1371.6369110300914
1045,43,12,710.0425558217097,1315.8550989760759
1046,43,13,717.8963352287254,1343.1894724933816
1047,43,14,841.2221183092917,1295.511434101257
1048,43,15,986.7689896507947,1352.3180817779948
1049,43,16,838.1680707551741,1330.1409527559579
1050,43,17,506.4566133951056,1169.811169359403
1051,43,18,811.1891767167134,1370.4361185148678
1052,43,19,908.5527082536406,1233.796926393757
1053,43,20,549.6592438485216,1243.5941471972355
1054,43,21,805.0589282345524,1224.842111133513
1055,43,22,656.1609284266844,1340.584163273643
1056,43,23,928.5680011833687,1249.2360145568093
1057,44,0,864.2776551381859,1364.4976005588362
1058,44,1,675.6049222930067,1354.3655989761016
1059,44,2,646.9701173231517,1353.653618093696
1060,44,3,600.4413269877325,1304.1546280058571
1061,44,4,898.0988704346523,1377.5337309899824
1062,44,5,903.744544024363,1306.2327525496025
1063,44,6,546.0802516515275,1373.3715683319238
1064,44,7,840.5980502142122,1344.3606835231517
1065,44,8,656.4399442803704,1331.0954143667745
1066,44,9,725.8307300446409,1356.8118203759657
1067,44,10,741.7677876968514,1369.9530101018622
1068,44,11,609.7123196253515,1385.6433262625699
1069,44,12,1037.9400187719266,1357.5304181239933
1070,44,13,582.7403534070629,1244.070371035294
1071,44,14,1021.8424039394553,1372.180708110468
1072,44,15,631.2846238272083,1361.4447786156118
1073,44,16,749.291507944629,1351.1892830340948
1074,44,17,576.1344907087409,1333.9581144661022
1075,44,18,824.2339389277131,1376.8980886147085
1076,44,19,851.229230889734,1393.5704741069242
1077,44,20,830.1839475096316,1279.7273130685242
1078,44,21,875.2651263888454,1221.3594717912804
1079,44,22,468.0916248817914,1251.4407709730547
1080,44,23,716.5389193324274,1387.5464387561462
1081,45,0,713.9805685394971,1262.1693283341842
1082,45,1,851.6959798196314,1275.5858973308884
1083,45,2,822.9382792082972,1264.78188785309
1084,45,3,979.1462637860589,1348.145581634474
1085,45,4,719.5007076691393,1335.3631263075188
1086,45,5,499.80178965345107,1404.7640355176088
1087,45,6,801.6805913677126,1412.8654001895873
1088,45,7,808.4021702871477,1401.0845024326513
1089,45,8,930.9328351582842,1313.4267589113692
1090,45,9,898.8919814570538,1319.4649417791077
1091,45,10,658.7480833170907,1223.8871918489547
1092,45,11,735.651490603791,1371.721919431827
1093,45,12,821.3600114609147,1374.7143928252794
1094,45,13,748.806610894565,1346.198065898195
1095,45,14,870.590052905618,1270.0501665868653
1096,45,15,729.2643393001557,1336.186387887408
1097,45,16,928.8601849101128,1299.1208896347052
1098,45,17,691.0713759394828,1353.240783503404
1099,45,18,841.3147108305786,1280.4043593097197
1100,45,19,442.6051778757552,1292.7285443324718
1101,45,20,964.1775620495162,1290.0669283203817
1102,45,21,855.479583816524,1299.9995253114305
1103,45,22,858.8813513890012,1286.4733022308544
1104,45,23,857.41770184192,1327.5708420693757
1105,46,0,684.5386121399614,1246.6440762238021
1106,46,1,917.4144342938293,1276.6326495902456
1107,46,2,530.9257956489214,1381.616278307081
1108,46,3,636.1957550335316,1396.9035705118329
1109,46,4,624.551390897858,1246.0808160465429
1110,46,5,747.9814936087143,1285.0290531469093
1111,46,6,930.0229116827386,1358.7759552375096
1112,46,7,1015.522868698166,1435.056813667696
1113,46,8,636.2278734388693,1351.3005915831343
1114,46,9,666.918345265389,1246.8811350866501
1115,46,10,862.5837916993113,1338.4860452317857
1116,46,11,623.484137448814,1323.1839638105248
1117,46,12,830.682577088976,1305.602583429416
1118,46,13,739.2085194892508,1279.5044738018476
1119,46,14,697.7646644181152,1212.190625207329
1120,46,15,843.7530334014687,1294.877451183466
1121,46,16,829.4295300054674,1236.2930018145312
1122,46,17,783.7081971133051,1432.8052740095845
1123,46,18,685.2366195272073,1371.5426547380423
1124,46,19,699.074909344636,1282.898050795961
1125,46,20,876.3839761043931,1328.8401212882832
1126,46,21,743.210524112435,1218.939304139055
1127,46,22,672.4105350855901,1291.3936230487159
1128,46,23,793.1915512593504,1315.7168501948927
1129,47,0,667.9814483083532,1391.4406432021185
1130,47,1,787.4458711793856,1237.3784827387285
