n,generation,specimen,fitness,distance
1267,52,18,190.87013532888366,622.6175610940011
1268,52,19,202.5471105169009,619.152707967105
1269,52,20,217.04792583177127,626.7594970891265
1270,52,21,196.2502186600776,617.1646367359708
1271,52,22,191.3122203179636,604.8770085730474
1272,52,23,205.49859611022134,625.6188486087543
1273,53,0,224.27999703230196,608.1536063572106
1274,53,1,207.4728289977991,616.755877648289
1275,53,2,201.1245835618352,599.2979168085104
1276,53,3,228.48102597668085,627.3959698292288
1277,53,4,220.77985908696627,627.0538071780262
1278,53,5,215.9941739983845,611.916825118657
1279,53,6,196.16760135881793,608.7474714139923
1280,53,7,185.9272883604292,624.1999426001823
1281,53,8,224.58613686727736,628.566364870367
1282,53,9,207.8619953601918,607.0503350800863
1283,53,10,214.18319506412732,610.1892860302994
1284,53,11,214.3536278756402,599.5439317471603
1285,53,12,218.5536154694809,597.9988813944339
1286,53,13,219.13753474753565,629.6960043972226
1287,53,14,199.0007438006996,628.540327930284
1288,53,15,210.41179378752167,623.9848604614263
1289,53,16,215.23916425422723,623.6214165104667
1290,53,17,227.09181443857497,619.2296699047085
1291,53,18,197.6183865898619,629.9849265337332
1292,53,19,181.4931695403596,622.8273463228741
1293,53,20,218.6784564182552,617.7869900546616
1294,53,21,201.9338431774772,615.6004261104985
1295,53,22,227.3090913377254,625.908758018407
1296,53,23,206.41973429899002,591.3491407387922
1297,54,0,221.80316373368947,612.1405941534143
1298,54,1,188.48415149658453,619.0662188990175
1299,54,2,215.7710772125923,623.0768557299674
1300,54,3,198.35765982102032,613.996734093096
1301,54,4,196.4750343606202,624.1698876922411
1302,54,5,194.02446369873593,598.3214724024097
1303,54,6,185.35711511077835,628.0740851964662
1304,54,7,228.89705926169717,618.6663044815639
1305,54,8,213.84996145484112,607.7784742127931
1306,54,9,222.8621664553922,599.0465484770142
1307,54,10,213.11332740270223,587.7067230680124
1308,54,11,203.18139104680864,597.8914819098774
1309,54,12,225.10499479798844,600.695025761878
1310,54,13,200.60616847481745,596.6974761933369
1311,54,14,187.28304077723004,624.0247372279764
1312,54,15,222.21002934777763,619.0936751959723
1313,54,16,202.57251706175757,618.9759582850046
1314,54,17,217.24684775257478,624.9641560524464
1315,54,18,209.66381206222633,619.2737214897311
1316,54,19,225.34382852223288,597.1722383836412
1317,54,20,211.18533560785838,627.8736935152848
1318,54,21,232.53228346823,632.3377672205625
1319,54,22,220.40130912178765,623.5011379660997
1320,54,23,219.79363047322911,588.0503842869034
1321,55,0,221.45093961380726,598.5660185584285
1322,55,1,236.83922247944102,616.6391797193006
1323,55,2,201.70067852416437,610.6098090791982
1324,55,3,171.42435897052965,615.4721280807813
1325,55,4,208.20814844178756,580.589534807732
1326,55,5,203.79930722888838,604.4709599991642
1327,55,6,217.51738613403361,593.4892648528855
1328,55,7,211.13188317071288,615.6102959351733
1329,55,8,187.92329519895242,589.9891052365691
1330,55,9,210.9589793106509,621.4808591077771
1331,55,10,203.5232712427107,613.2990970112688
1332,55,11,188.67577043129222,613.3057765702509
1333,55,12,220.32124696541496,630.2204903126926
1334,55,13,217.86743780426917,607.3168913674505
1335,55,14,225.71340965286547,616.2339814505663
1336,55,15,185.7916756061922,626.7982531251533
1337,55,16,212.99448287750747,576.4944234413151
1338,55,17,183.35068433955462,617.0827965289529
1339,55,18,185.74724782793075,615.418150859189
1340,55,19,212.36599869718682,627.8388152060188
1341,55,20,196.6103960553324,611.8228433002755
1342,55,21,193.27475496005337,626.4227988670528
1343,55,22,225.20023378241072,607.1584123985494
1344,55,23,212.81784799399267,638.8859801708128
1345,56,0,225.6625002392072,622.5358697735603
1346,56,1,228.86087812364406,623.3378649515346
1347,56,2,225.63942896582262,596.4659844540224
1348,56,3,200.57464065268525,597.3643118687345
1349,56,4,190.18848437418464,618.405025209374
1350,56,5,219.4153742816383,623.1956046435889
1351,56,6,174.79820458991026,613.5269283717458
1352,56,7,186.42032162408705,624.0350793095423
1353,56,8,199.02570519630424,622.2685876624026
1354,56,9,209.1746798722317,602.5786058140718
1355,56,10,210.681893743443,592.8796554790838
1356,56,11,208.4944001463362,620.0589294571785
1357,56,12,182.24262065769534,601.1318268522296
1358,56,13,243.1494602628204,617.427061430509
1359,56,14,206.2963166738401,619.3690888157552
1360,56,15,168.43663380580605,591.3786292451691
1361,56,16,204.9813308752548,615.4745798214169
1362,56,17,207.70342435041871,607.1803588213435
1363,56,18,208.5385579712401,628.634736048013
1364,56,19,200.8956597142966,613.1059228733238
1365,56,20,201.16767962755407,615.6862453504673
1366,56,21,202.61406983322124,630.5473943541954
1367,56,22,224.62691517657723,624.8607946998236
1368,56,23,182.7477056387275,616.8397450407423
1369,57,0,189.82967104344104,616.3402537614804
1370,57,1,189.75515613175702,607.6003195058604
1371,57,2,220.81803171209498,624.0478624897864
1372,57,3,203.09651143656404,619.5349788976465
1373,57,4,197.56826599111488,625.0300421548916
1374,57,5,214.1686820146144,623.048761307442
1375,57,6,206.29577247208974,602.0218884880286
1376,57,7,204.1078910652892,615.3489884624247
1377,57,8,202.02722432110326,610.0494371571114
1378,57,9,221.04393193306296,607.9486119928633
1379,57,10,207.73560726309472,612.9979516795178
1380,57,11,225.76548408583614,604.2359974494517
1381,57,12,227.36349190659803,601.1960093816758
1382,57,13,191.19869585975567,619.2097757654203
1383,57,14,201.67363535556674,616.0758660379358
1384,57,15,218.54424563164446,603.9826460638424
1385,57,16,206.5773600295261,625.9703585465189
1386,57,17,199.74346669901283,608.7426475962902
1387,57,18,206.37529372612343,618.3179092758869
1388,57,19,207.88122605008115,633.1889921296903
1389,57,20,208.53911272383178,621.357249285221
1390,57,21,214.51940712277272,634.7195289974211
1391,57,22,188.9695994690187,615.1468914796448
1392,57,23,214.3650577441821,611.8600410275525
1393,58,0,198.113974450543,616.230413669876
1394,58,1,199.33730177823253,592.2267507923489
1395,58,2,224.84545470979668,607.9900696689772
1396,58,3,207.79232968882206,618.6294694007981
1397,58,4,212.80303207691088,617.4026985005296
1398,58,5,194.40327783947794,619.1318158590893
1399,58,6,218.6576619932285,625.7036132711969
1400,58,7,207.69305770557017,625.4637280016153
1401,58,8,200.2305678815044,611.6782987074374
1402,58,9,192.78460968585267,609.5263728765034
1403,58,10,212.63153858289408,626.7235744464574
1404,58,11,187.34068218167025,607.7307816266087
1405,58,12,207.96346717546695,608.0678581316652
1406,58,13,238.26014400304825,599.5530698873209
1407,58,14,215.23475936082843,609.8917841243361
1408,58,15,218.02403392347597,619.9190961417216
1409,58,16,199.44309242964474,605.8896569581382
1410,58,17,193.6768749073673,611.8216124769675
1411,58,18,220.25481294146485,616.9351645173608
1412,58,19,200.0745198660906,610.1474587984349
1413,58,20,228.13042512671626,623.2074277687411
1414,58,21,218.69795861132533,638.6714661175571
1415,58,22,207.03554232906228,632.0905564418274
1416,58,23,210.5162068420107,632.9201021949879
1417,59,0,201.22450199641105,629.27577021655
1418,59,1,204.79868983783987,614.7537199951751
1419,59,2,209.2804531357705,599.065465472524
1420,59,3,192.21941036354212,610.2400704776965
1421,59,4,214.77720095724752,621.4897461786245
1422,59,5,203.18127052732495,622.4541170984236
1423,59,6,208.80817514609996,601.9003576454888
1424,59,7,225.38680058092973,608.9958357212887
1425,59,8,200.92801848829197,616.5908052892676
1426,59,9,211.77887331612806,591.2553343115773
1427,59,10,222.29276321106076,621.9252952938793
1428,59,11,232.12478672954023,618.0231035616048
1429,59,12,210.58579694800875,601.6325564162028
1430,59,13,198.60706414711865,604.6484397573098
1431,59,14,188.99633213200156,614.7070014870176
1432,59,15,235.12555833273348,618.342085195752
1433,59,16,208.14094401588258,601.6380114807907
1434,59,17,208.47287021387297,609.853605763443
1435,59,18,179.34816750554958,625.2310066211368
1436,59,19,205.10037503701216,616.6910127838717
1437,59,20,216.2827846826829,624.8516482739484
1438,59,21,199.50648034522143,596.6418369410658
1439,59,22,200.05201365659397,613.7546944824638
1440,59,23,214.82731551356875,627.2629936285921
1441,60,0,175.92977446390114,623.8421504923084
1442,60,1,216.07449088327508,588.9540505041502
1443,60,2,219.6033824964429,602.7070262096529
1444,60,3,200.1399978894399,604.3213848663067
1445,60,4,218.95261423867385,625.38427215579
1446,60,5,201.0803365177199,596.3991358613929
1447,60,6,211.12024573216686,612.6073143230175
1448,60,7,198.0063966503068,611.587817080374
1449,60,8,207.7750886920452,619.5907666534978
1450,60,9,214.0619018851768,601.9621338951914
1451,60,10,212.51506654630188,607.9862835696148
1452,60,11,195.32446378024406,615.2639227039836
1453,60,12,211.00698589166032,602.125537369525
1454,60,13,211.76878866781993,601.4202739712042
1455,60,14,212.62323765050394,595.4786856017578
1456,60,15,212.7958272563035,596.4246272605517
1457,60,16,207.06048486326566,614.553512659263
1458,60,17,216.20304120270384,607.2741518869584
1459,60,18,197.88107452910737,610.9703798870199
1460,60,19,207.06253237353093,612.4916401434721
1461,60,20,192.6521645522006,618.4771540058906
1462,60,21,183.47219300826603,607.9316769445383
1463,60,22,207.430907537051,612.4486415532642
1464,60,23,196.3393651581594,627.6100945962488
1465,61,0,209.88604053723017,614.8248095141898
1466,61,1,193.34161688795095,621.9455380180079
1467,61,2,221.10898141729666,624.1232025895089
1468,61,3,180.55760103658227,627.4466702272096
1469,61,4,200.81808798851247,617.4450483414249
1470,61,5,189.85634732616134,620.7937118581472
1471,61,6,212.96303071098856,607.1710036855717
1472,61,7,209.33512233996564,617.4542781194504
1473,61,8,200.93717112458,618.0779442689417
1474,61,9,205.56017993248153,598.1045885039812
1475,61,10,202.76569873017164,619.31787905938
1476,61,11,201.8158607003494,619.3427212823931
1477,61,12,217.489673401165,597.89953749358
1478,61,13,218.59146841401355,619.9855196278803
1479,61,14,181.36611907509197,612.6790272004861
1480,61,15,195.04007034942583,627.1796275636453
1481,61,16,207.4008038778972,593.8833412768229
1482,61,17,206.4852903568201,609.8598731040962
1483,61,18,197.2507391060949,587.5745364406819
1484,61,19,186.43492441020808,618.7216128771029
1485,61,20,200.6668581339444,619.8911528217732
1486,61,21,208.20183177321346,620.7454337292467
1487,61,22,195.72427162526566,616.2987787195053
1488,61,23,183.80382279535016,602.3902768061519
1489,62,0,211.39282921353174,610.3609981701527
1490,62,1,225.89601324747485,598.3037998611975
1491,62,2,212.88470521726347,617.9342754433209
1492,62,3,195.8016289843504,622.5396220035194
1493,62,4,207.31977778961124,612.5404763446909
1494,62,5,180.09557905089645,610.4471539981273
1495,62,6,203.26274407715906,609.4141724339432
1496,62,7,197.03588367465554,582.3020129608072
1497,62,8,204.81925316553554,617.3905964087495
1498,62,9,215.03278086818167,601.1393241447462
1499,62,10,212.58497924987566,605.4380060527606
1500,62,11,211.36890167577636,605.8607953214162
1501,62,12,209.41085858039693,596.2767859947012
1502,62,13,208.00787406181684,623.3014000364742
1503,62,14,192.66695765847322,590.9122657933092
1504,62,15,188.19383183185607,610.86025871628
1505,62,16,216.9548447906419,629.0173039409289
1506,62,17,212.97161030890177,603.9081812564115
1507,62,18,199.25079619447138,626.5436743201434
1508,62,19,209.24568860709527,611.9644215568425
1509,62,20,179.25617187740647,602.1325812537507
1510,62,21,176.99167230009454,587.1830556700423
1511,62,22,215.8856516531227,600.4668140766522
1512,62,23,198.7094920300982,609.7765333120392
1513,63,0,189.85390590094417,601.8968414466802
1514,63,1,190.32901044997104,599.2335845017038
1515,63,2,193.67325672035045,614.1031602351409
1516,63,3,214.13938976199785,592.8215472243918
1517,63,4,176.81245434810643,595.9946491691524
1518,63,5,173.24181583602103,598.2796591365083
1519,63,6,207.90771365363287,615.2913046374749
1520,63,7,183.19542494393883,608.3550924056037
1521,63,8,214.15233959405325,603.5062967174198
1522,63,9,201.8732714816119,615.4747530228964
1523,63,10,206.64481960877023,596.9588728745135
1524,63,11,224.66237860805376,595.5782038612822
1525,63,12,201.5507049391889,600.0622268159627
1526,63,13,202.1933866814637,622.4762411243145
1527,63,14,184.89863537452,609.3142924918945
1528,63,15,204.5893086793616,609.971186783766
1529,63,16,175.665312199063,605.2198966500396
1530,63,17,203.843742216789,630.9814719542326
1531,63,18,208.58193755331104,611.3347491341316
1532,63,19,214.80400407632905,620.7090451840335
1533,63,20,192.97165327843842,627.2073141061014
1534,63,21,203.55798703703076,626.5366546872009
1535,63,22,187.97703324412728,621.4166576539644
1536,63,23,195.47499119197042,598.1625151147192
1537,64,0,188.32514037667843,604.2926558768066
1538,64,1,190.64194548970002,615.9364486152265
1539,64,2,196.73392991565908,604.3178731762639
1540,64,3,196.36611774360128,609.1865523571614
1541,64,4,205.74583357404964,617.9490956005499
1542,64,5,199.2844175769606,621.8355966491669
1543,64,6,212.68431644371185,590.3247944131655
1544,64,7,190.23014964295226,619.9209928420964
1545,64,8,184.36098680396813,615.8547437146863
1546,64,9,220.04716038051382,632.2067467351704
1547,64,10,192.1957975775376,611.985486010487
1548,64,11,192.09129506179465,619.8780576504382
1549,64,12,214.73982297357153,613.0447009966678
1550,64,13,191.15490391301074,617.3091970505535
1551,64,14,203.78653609054777,609.5308756356619
1552,64,15,188.91159081908341,629.6260350739641
1553,64,16,185.85756238133476,606.8481975517565
1554,64,17,222.1259105484415,617.7394960148831
1555,64,18,218.28405353385293,627.6055399464246
1556,64,19,214.0575710572158,610.1137574809612
1557,64,20,195.7413905803992,609.1398129522901
1558,64,21,220.38202749733156,600.1086029921124
1559,64,22,194.53739030606937,614.7257133771716
1560,64,23,180.05342347775053,610.4007653329046
1561,65,0,211.28560973074937,614.4448595517445
1562,65,1,199.7352818918813,591.7439950636458
1563,65,2,206.52092525087917,609.9793755393918
1564,65,3,194.15780378820983,596.2526084179965
1565,65,4,193.76470589972823,600.6411451720314
1566,65,5,204.5613114633649,612.6289899237534
1567,65,6,208.0783106150756,612.0485922341165
1568,65,7,206.39678723151766,620.5050563655894
1569,65,8,209.78646901557866,611.7627901197874
1570,65,9,199.1540226183515,608.249894078234
1571,65,10,200.7823344341148,620.4527911072825
1572,65,11,219.53824395940126,608.534480165645
1573,65,12,213.90322244584502,615.53595007425
1574,65,13,194.59718938596308,598.1588178279305
1575,65,14,214.65115844256206,614.3274416472764
1576,65,15,197.7132872117297,625.975051999606
1577,65,16,205.9598512535516,606.6269799683238
1578,65,17,209.8240653671199,610.6538363659863
1579,65,18,203.36067196446515,613.6018496323944
1580,65,19,217.46847533911733,607.9374286620628
1581,65,20,216.13001995003316,608.2778561218681
1582,65,21,178.80997032192718,629.2718399256745
1583,65,22,203.71058560974615,604.7695643530312
1584,65,23,221.30462958701432,627.0247128728663
1585,66,0,205.02739672811546,626.1425537104795
1586,66,1,203.2087451365907,608.2642646099348
1587,66,2,212.58263694254893,613.2616484221138
1588,66,3,199.7549933101768,627.1902918853698
1589,66,4,210.7923398597462,625.7943185149803
1590,66,5,204.59434637087975,623.0634763071145
1591,66,6,190.01645253602894,610.6275465887304
1592,66,7,226.67063495796995,622.0887407899625
1593,66,8,191.24863656557244,603.1158005899699
1594,66,9,208.77656510875036,615.6905215538103
1595,66,10,193.04264452342022,603.7354223892985
1596,66,11,187.92718299120187,601.8305654387627
1597,66,12,184.39641839118175,623.0025233667599
1598,66,13,206.56660954925033,603.3518512563787
1599,66,14,199.9148168897606,599.2685817610187
1600,66,15,195.96712184439937,607.1439578645787
1601,66,16,193.8959438367327,620.6957009283822
1602,66,17,219.17208508916377,605.420686257333
1603,66,18,202.20038419190305,617.0066560447804
1604,66,19,200.89749421452052,623.3197313772293
1605,66,20,210.95712154108045,604.2397284202176
1606,66,21,220.16998875430886,606.6516036335582
1607,66,22,201.24314850613573,609.6021740946724
1608,66,23,195.72110034744927,602.5026971249639
1609,67,0,193.85342418003796,596.7014009674918
1610,67,1,212.7228025966644,617.5680029375787
1611,67,2,203.9069431901794,618.0927612556369
1612,67,3,206.21891478891928,580.3840735121242
1613,67,4,204.75464264934308,610.7931440977421
1614,67,5,199.87129150194397,620.4527911072825
1615,67,6,194.66668988740523,610.9456117673001
1616,67,7,209.22149398369308,618.868752477815
1617,67,8,211.165803825103,600.9265141162085
1618,67,9,204.63403539392573,608.0098113651027
1619,67,10,212.75862186911053,623.2115457517928
1620,67,11,201.42324983262276,618.7755793691227
1621,67,12,195.82129462321018,606.4325366577336
1622,67,13,191.79693892390557,599.4422927964997
1623,67,14,217.15206197173205,613.8726624989595
1624,67,15,213.23066181999343,609.5016393459325
1625,67,16,186.59508829766588,602.8632221111866
1626,67,17,215.2246942442456,614.2918169331105
1627,67,18,207.1227832656742,627.3832581728377
1628,67,19,219.03623137629106,602.2985302614061
1629,67,20,217.2500822658105,613.7441082953059
1630,67,21,190.79983751558262,619.8719198645997
1631,67,22,218.82022263845911,604.1334860288774
1632,67,23,190.50572082023476,623.0718313867386
1633,68,0,198.722756763979,625.8513408642361
1634,68,1,207.21248031537462,618.4910125794271
1635,68,2,226.74572952470555,619.9444365552403
1636,68,3,191.6199180709032,606.823947510894
1637,68,4,207.47693611008188,609.7271352268068
1638,68,5,200.96871688497262,597.6597933961849
1639,68,6,161.37800494417547,630.2181770950659
1640,68,7,202.8565017863299,606.7000854756086
1641,68,8,195.3660267277998,616.4681246691924
1642,68,9,213.5661142962483,641.4472779256196
1643,68,10,212.50212877546235,616.2505129182902
1644,68,11,194.61711587052326,611.178539820287
1645,68,12,197.36977630738792,604.298236025113
1646,68,13,186.08235837599392,609.5448454460944
1647,68,14,202.21233087045383,610.2929272574511
1648,68,15,198.94803092390592,616.130667434276
1649,68,16,199.34969434439165,611.6502483595482
1650,68,17,190.14113587977147,612.7598124771013
1651,68,18,219.57201544661484,608.6460999487556
1652,68,19,216.99226727566062,597.3268526300844
1653,68,20,210.2079489670247,621.7334983471129
1654,68,21,200.8947419951788,602.2064436726233
1655,68,22,184.77881630553577,610.4591574227003
1656,68,23,208.98482506775827,617.01542344187
1657,69,0,195.14226764532864,618.1664276541197
1658,69,1,201.06029317110557,610.5811992778174
1659,69,2,204.9880383251416,612.969206299544
1660,69,3,195.06785593628058,616.6931483414434
1661,69,4,206.8243686674941,600.2042994164846
1662,69,5,213.49605308389113,612.9606284154421
1663,69,6,210.31391584970004,607.5442055635483
1664,69,7,185.27944938620234,617.8549997645385
1665,69,8,198.59021095826,612.2587986756257
1666,69,9,190.16349649650726,607.5143334947296
1667,69,10,197.15496501796366,599.3524163439672
1668,69,11,202.66137476404182,623.8636046244458
1669,69,12,204.02457125165947,598.6919133869101
1670,69,13,199.79105712345302,621.2032909037763
1671,69,14,207.79472116459004,623.7693167173111
1672,69,15,200.01941257336188,612.7134427113382
1673,69,16,183.60287047338394,616.621596906848
1674,69,17,202.8726198118598,616.463687070529
1675,69,18,205.24215961147868,605.4200347145959
1676,69,19,222.294612495768,607.4006784489454
1677,69,20,195.30271674267183,613.2368798707577
1678,69,21,196.05688392350208,594.4296260862353
1679,69,22,231.95625308141973,614.8656042825187
1680,69,23,212.4655774639567,622.5070517717056
1681,70,0,197.87922837196285,606.0370054296096
1682,70,1,203.37549085375284,615.274294377169
1683,70,2,181.55509496172644,592.7514161834958
1684,70,3,195.8825823370297,625.6072627304945
1685,70,4,209.35986922622365,610.879882131719
1686,70,5,209.84120169100262,581.6552921602764
1687,70,6,210.41902558436686,625.9787300948832
1688,70,7,199.92907770188057,611.2867964165966
1689,70,8,195.60372204501778,616.0657326311565
1690,70,9,199.45870301824922,607.863950471212
1691,70,10,213.08464071059615,614.6883740904121
1692,70,11,209.0544115531245,581.7619826951727
1693,70,12,185.2402966543789,605.5783907698509
1694,70,13,206.41478557949014,603.8350276294244
1695,70,14,204.72720637648655,617.8039836728351
1696,70,15,198.69823282158447,608.3651269298301
1697,70,16,204.07915842972952,620.9628344437286
1698,70,17,206.35956506804254,620.886781036664
1699,70,18,195.92574976908702,625.1965622019846
1700,70,19,200.4984342317694,623.6041902138164
1701,70,20,208.81573755393273,584.890756874787
1702,70,21,214.94992829884092,618.8012149239415
1703,70,22,213.95860782381195,599.4980100835118
1704,70,23,194.239537283796,622.1977602615722
1705,71,0,201.05537341531715,624.0680762706584
1706,71,1,215.7781712051357,620.1748476429949
1707,71,2,202.11244403698734,611.8131071658221
1708,71,3,209.70542183976727,617.16176012495
1709,71,4,210.4246249674491,598.333166324704
1710,71,5,184.85173103729056,613.4877025738668
1711,71,6,192.4732992240826,620.9475986386825
1712,71,7,204.82061528912013,618.8524257608808
1713,71,8,164.70294228702986,607.1249181333318
1714,71,9,201.0562726753791,614.1824693033776
1715,71,10,206.9533612546932,627.2057875115842
1716,71,11,175.0022008368786,635.0638554194067
1717,71,12,201.55077892438868,613.3461053953848
1718,71,13,207.56472776881506,621.8344971728221
1719,71,14,206.98000557982195,606.6391190674494
1720,71,15,191.3205425748498,616.0631525834287
1721,71,16,174.7547569191419,626.180053528406
1722,71,17,191.62382548570238,613.323149841654
1723,71,18,196.65085796024007,620.2992087682393
1724,71,19,200.97937745882157,574.2234542883289
1725,71,20,209.55392310210425,612.1801840120808
1726,71,21,201.92380842126408,619.5892201705394
1727,71,22,212.08997588937606,604.6465415332489
1728,71,23,193.31451705542094,619.9006350273532
1729,72,0,206.13750512542515,609.0571766464152
1730,72,1,195.57498961127718,619.5136234045425
1731,72,2,209.76768242965443,613.2878381116358
1732,72,3,203.16422046154076,611.8845815281576
1733,72,4,220.30590747562448,620.2470118071435
1734,72,5,207.85981929693324,601.1545650999113
1735,72,6,204.88059066731958,622.3891052827328
1736,72,7,214.7210770819471,594.7541021333426
1737,72,8,218.29282074404625,605.2186293090026
1738,72,9,217.72741154587132,624.3748707477746
1739,72,10,216.0799290756674,609.2353055182139
1740,72,11,209.04599498298387,610.8342236007464
1741,72,12,165.74376350144783,623.5029774627485
1742,72,13,186.07759156401661,594.6078279096421
1743,72,14,211.61710580861717,597.5694295045257
1744,72,15,197.28369732148354,626.502212088143
1745,72,16,211.18090494529304,610.8244251516496
1746,72,17,203.24377204211288,629.1274469989575
1747,72,18,209.78761381080366,594.255896140905
1748,72,19,206.55311115611292,588.7391200340867
1749,72,20,199.497671248991,603.3923707313145
1750,72,21,195.28513763493245,627.8836432358271
1751,72,22,221.8360381019242,598.8954434818579
1752,72,23,215.13445469466294,614.0438818755817
1753,73,0,187.7431633565199,604.9292561986038
1754,73,1,194.17896267506165,614.2970304982172
1755,73,2,208.82053206826478,598.679064955679
1756,73,3,199.66301409366784,576.1068349576385
1757,73,4,205.24862696640074,628.799555956059
1758,73,5,204.7719856494605,623.8516273115366
1759,73,6,219.26818746638415,620.5354385705177
1760,73,7,195.7509198690386,610.9958291194326
1761,73,8,218.70229895178088,611.4822677378606
1762,73,9,202.94299831527937,601.6845838530687
1763,73,10,199.60717141237964,602.1742095950341
1764,73,11,204.4850494359301,602.7440446952825
1765,73,12,207.11861538715078,588.9476148889589
1766,73,13,207.21537932880415,618.9214384168441
1767,73,14,212.49198390519177,622.2294033384314
1768,73,15,197.1407400182678,614.095314043687
1769,73,16,201.92371907270424,620.4053878027379
1770,73,17,195.1033522947705,599.3970953177736
1771,73,18,214.5913779727587,621.7364162371197
1772,73,19,173.57785338794383,607.1093967861149
1773,73,20,223.84533855275103,607.5576551275475
1774,73,21,200.4128792909039,623.4503561371109
1775,73,22,189.86354006058556,594.5402362126276
1776,73,23,220.10218475104003,604.8130871724512
1777,74,0,222.58308335814192,626.1753356589783
1778,74,1,206.3963186051291,634.1608143353486
1779,74,2,181.02013604178475,605.7158130213131
1780,74,3,209.40958453912236,601.9887191983249
1781,74,4,196.92317864409654,626.6220485631055
1782,74,5,189.53830635963445,622.5043613537812
1783,74,6,199.46903747638243,627.3891331970815
1784,74,7,192.3327219022849,629.1574924486572
1785,74,8,178.22440606208323,620.1979311884797
1786,74,9,197.36922253780472,599.9611306788137
1787,74,10,200.73044492589855,603.0724984917887
1788,74,11,207.30683388156743,611.919478356595
1789,74,12,201.1501769124917,619.9943949293972
1790,74,13,184.90446541767506,615.695458028755
1791,74,14,202.72575702053226,601.2249173294473
1792,74,15,209.79379492113475,615.8878454726382
1793,74,16,215.14532265797982,594.7699536646708
1794,74,17,205.13401676700065,610.216333646036
1795,74,18,195.16557325168142,621.360635964007
1796,74,19,157.69031603039764,616.9584778471295
1797,74,20,191.10031628162312,609.4330294949506
1798,74,21,214.0119638223459,604.046666052696
1799,74,22,218.35751176441815,602.9416878041995
1800,74,23,218.10776512382728,610.8505561398202
1801,75,0,198.86183112451766,620.7396799501165
1802,75,1,193.5361109206627,624.2782093075093
1803,75,2,192.1598882107541,618.8820355704039
1804,75,3,194.30976140400276,596.5396201980881
1805,75,4,217.26615189767318,614.2475733834502
1806,75,5,216.39922865174913,620.01401290329
1807,75,6,196.84441707675276,621.0351721787795
1808,75,7,212.04910793538866,590.8938142132904
1809,75,8,220.49960907022086,618.945457738344
1810,75,9,219.2723102950938,624.2489214400179
1811,75,10,205.63187227539282,588.7190019175181
1812,75,11,217.72873904549877,602.5648163317707
1813,75,12,211.21601978850333,606.6061757555495
1814,75,13,202.8608876922931,631.4270927572044
1815,75,14,189.87936960114078,620.8416891387271
1816,75,15,201.69876794130874,594.2871144596027
1817,75,16,189.95823973772872,618.9422918787108
1818,75,17,222.0619627840498,613.6910797534554
1819,75,18,203.75912816946283,589.8654364401394
1820,75,19,197.35601144763532,609.5635055478697
1821,75,20,194.0173778695959,608.3094620988661
1822,75,21,202.2358991087646,615.1893114443669
1823,75,22,186.5899806437448,627.6506643633135
1824,75,23,199.2058082646388,590.0022854909868
1825,76,0,206.93237076311814,619.3128089015521
1826,76,1,178.54915432435692,623.5888988048398
1827,76,2,182.7830750171827,607.3159716252205
1828,76,3,228.5263312715628,604.2100336853408
1829,76,4,215.75927753016848,587.607573762438
1830,76,5,167.04060224427104,599.5680134855147
1831,76,6,199.8484448322076,610.6498695403984
1832,76,7,213.68060642274978,616.9684121600399
1833,76,8,202.59004560162307,619.7490424664625
1834,76,9,211.39256786552173,622.3385889013124
1835,76,10,184.94573058078362,620.6391284769079
1836,76,11,183.67747502308066,588.1956835608643
1837,76,12,194.1210157991956,603.6817335530977
1838,76,13,203.0312400292666,610.8147350919463
1839,76,14,206.58342001815544,609.0552018396111
1840,76,15,203.19017765883703,612.973900388882
1841,76,16,205.2342420353826,607.3311141084026
1842,76,17,215.04123795620728,610.644242463598
1843,76,18,192.35027045966754,621.0487600341417
1844,76,19,210.28614779702872,598.5713012516655
1845,76,20,208.5096781366989,594.0153398996722
1846,76,21,216.9620156465065,604.5650672424644
1847,76,22,218.1702672087015,616.7793438995915
1848,76,23,191.2772477809044,602.7330783981452
1849,77,0,175.87421844459678,614.592994866824
1850,77,1,189.89759435229993,592.4042856264368
1851,77,2,194.34205547076556,606.1067781274543
1852,77,3,189.8716229490898,613.223192072548
1853,77,4,206.94605615043076,624.5836227862587
1854,77,5,217.11612793864393,611.3985861366608
1855,77,6,219.22037613803056,608.2569591888015
1856,77,7,203.80446117452922,600.2366286190497
1857,77,8,190.4700034874064,584.5378699078057
1858,77,9,207.85833055225356,616.3983102986111
1859,77,10,193.0143321771962,608.6008426942924
1860,77,11,187.79118925751507,619.9861536427495
1861,77,12,192.02899760837886,600.3601553811899
1862,77,13,205.45067258703347,627.1441877414858
1863,77,14,201.94515682289506,621.2724474258274
1864,77,15,172.96960749685357,618.777546228275
1865,77,16,196.6370685452438,616.9612996811459
1866,77,17,206.96860290186237,607.8452854424505
1867,77,18,212.86215604276532,584.890756874787
1868,77,19,209.03082964800217,589.6542114908483
1869,77,20,188.72505221939943,604.1088520551269
1870,77,21,188.55423707418308,607.445003737467
1871,77,22,208.29528776888483,614.0971650023531
1872,77,23,193.42133902653296,602.0377699110632
1873,78,0,205.82176290640493,594.5337016688496
1874,78,1,217.27552067550667,598.0259047036697
1875,78,2,189.47013794058932,600.5570396762072
1876,78,3,189.95586705792823,611.1698104770256
1877,78,4,204.33316265635648,624.87503825314
