n,generation,specimen,fitness,distance,alpha0,alpha1,alpha2,beta0,beta1,beta2,evaporation_rate0,evaporation_rate1,evaporation_rate2
1581,21,34,77.4248780886835,583.3217468050348,0.9319766062655884,0.6714627370377628,0.11321219314884788,4.7464143714148035,6.082322056159231,0.2151064503949326,0.999,0.999,0.22775806242858926
1583,21,35,79.90999871464749,667.202461534204,0.8154703368035705,0.5671419271234528,0.6098763237440847,4.9958713652780355,1.048387128450989,0.28745199166923036,0.8427963599999999,0.999,0.06902660099262642
1585,22,0,98.24043129661311,655.0057849830313,1.1522656881756794,0.43160215873656327,0.3446655952450841,4.973850590769063,6.294869617817369,0.366704825998672,0.7099843145903999,0.999,0.4271771593801416
1587,22,1,61.54285050032604,643.1632726458281,0.7512335705190797,1.2557276368027874,0.22011761115647144,3.9050924584995887,6.205785956240781,0.30803043575198047,0.999,0.999,0.335721762307844
1589,22,2,87.55331471446095,648.4888814430853,0.6614270845542668,0.5702851200020095,0.6588041612756063,3.969538545222947,1.8689835738165066,0.3428073740435919,0.999,0.999,0.40079529431963307
1591,22,3,105.01929082989136,618.7777768184217,1.1032863211155697,0.7097348102763875,0.2340812318525894,3.617253850155751,6.899096363272,0.27781157676250023,0.999,0.8111789978111997,0.49948413435080025
1593,22,4,64.12396617124523,582.3215446983896,0.7638758913418171,0.9975751416472993,0.2288253420686996,4.642832652321028,4.499691281151065,0.32191430317878106,0.999,0.999,0.36958715759045296
1595,22,5,134.06676906698135,598.8354426848068,0.9654648331949065,0.6112923040993414,0.3019740626119661,1.909126455192755,6.628020460617519,0.3344496952468728,0.999,0.999,0.2099490374243735
1597,22,6,72.12285863072896,635.1323514307167,0.6651621690732553,0.495533232362585,0.2361707162157154,6.59972604701022,6.389642745509627,0.2558877914101662,0.999,0.8050563977399999,0.42648762173924093
1599,22,7,95.59417259333281,645.169347390006,0.49519010661535173,0.2810284181658413,0.16713389503370493,3.890734852357448,6.99638553001989,0.1882244995999596,0.8785805399999999,0.9039951,0.37846430079970267
1601,22,8,129.67766304396957,602.1624994997746,0.9319766062655884,0.48448722328222726,0.11321219314884788,3.7231823612251995,5.881605428305975,0.2137641861444682,0.999,0.86725188,0.24217514778031893
1603,22,9,91.51885761234269,593.4152286914862,0.9547560687271557,0.46440813588337243,0.3150449161555481,6.361488303041483,0.6826632821113287,0.08988620479885716,0.92893014,0.7844720669616059,0.1744957840472541
1605,22,10,62.801451702104146,703.2803752461008,0.5805411428499757,0.2247322457325254,0.10654331216673,4.32527205115315,6.855374981405994,0.33624295764541406,0.999,0.8745046200000001,0.27967936120529385
1607,22,11,100.86686119739034,621.8131749076846,0.827803291392314,0.6029744335147317,0.5171520120387452,3.1091716135760907,2.1470338092391708,0.21009143249300485,0.9138402130970557,0.5960937544845941,0.2152365995066901
1609,22,12,66.94449390022919,613.5233187343025,1.017298947493184,0.7319715639372767,0.7367082165697333,3.656888575210719,1.3192481354819616,0.33514519883817284,0.9725065199999999,0.999,0.3834817683354663
1611,22,13,98.25007314311722,604.316047465665,1.4542597251179987,0.5049285860575178,0.6287250271457526,3.9717774423563315,1.520254418821595,0.47214251495991455,0.999,0.7921508805755999,0.3685101036199205
1613,22,14,125.34224606038947,602.8417429881187,0.4427540513092836,0.4206395548243567,0.7256836747188509,3.3260027167987745,1.182881731635903,0.0865600424112532,0.5725528719497353,0.999,0.09636842873057681
1615,22,15,120.21294488151466,579.3487229822571,1.096696451569554,0.9228168605322508,0.1618142922428291,4.52148974698912,6.054497325974711,0.21197731367231462,0.999,0.999,0.4267243443352868
1617,22,16,69.72487964358947,596.1537999018268,0.8210699715704456,0.9283234753141437,0.288259511949226,4.545348850136202,5.149809417926849,0.32882997484786836,0.999,0.999,0.5029690380977244
1619,22,17,121.66390485718875,599.854260492725,0.6679793728308121,0.40928412567029976,0.2056329179640585,2.7745932705737033,6.8279486008010695,0.13189356352357992,0.8609059842479999,0.999,0.5072000409483507
1621,22,18,116.48908321169199,599.008240092788,0.7867560114772844,0.8266914925861528,0.11850373105662503,4.956300814918766,7.154148848895611,0.1870221522313702,0.86988924,0.7617574799999999,0.2151064503949326
1623,22,19,117.5871856439071,576.5391525179541,0.8363171730281155,0.3734547901026463,0.6278081550205975,4.838015419214304,1.5161049563358342,0.40276650131824143,0.8540051399999999,0.96069834,0.4867882057096421
1625,22,20,112.34105202871842,581.4661853374153,0.8032382264798595,0.9975751416472993,0.17947679853023193,5.261562652307995,5.2726839798604175,0.3073651306293847,0.76457466,0.999,0.5395886315029023
1627,22,21,58.62503151920339,614.2762267810573,0.9467754934629041,0.9899137645594479,0.29379950388359627,4.260585440599457,6.205785956240781,0.20697408923559593,0.999,0.999,0.3302695741876564
1629,22,22,161.7145144964436,574.3892233712656,1.4424390907346574,0.44177101412035613,0.3171133964110288,4.865171934152029,1.7502806098289896,0.3717781547044069,0.70055874,0.5973227578080635,0.10927746895494231
1631,22,23,88.38737547041387,588.8719266730845,1.1669395783584353,1.183423390536191,0.23851322540008557,3.60956585313802,5.964877345419514,0.2429355819148499,0.999,0.8356116351168,0.39232334413288505
1633,22,24,220.27713329685082,579.8253261417492,1.162573390356061,0.8286012742962854,0.19845090108046815,2.7900746745784466,5.715684396118788,0.18956139793514312,0.7187129176499998,0.9041149799999999,0.3323846196424081
1635,22,25,68.13843263293279,576.834857060677,0.6292248402476062,0.6553797646456576,0.1862181128248732,3.5070264156755124,9.643799315104074,0.13774172413021546,0.999,0.7807201057211132,0.5163908803744188
1637,22,26,148.7222120034885,637.2695215403779,1.0855849564347113,0.5065745704916257,0.6361681950275753,3.3201577057197453,1.274195003009285,0.3935835310702199,0.7639153200000001,0.999,0.3685101036199205
1639,22,27,80.12896871072996,584.2970391113189,0.9118737112395807,0.5818097756673077,0.7412886275739319,5.006932339223948,1.352020899069945,0.3380416882526254,0.999,0.8864127655343998,0.3440183482203589
1641,22,28,81.9241629817003,573.9587042602709,0.4598629194268898,0.2615126324266824,0.1646245487078958,3.739038916747996,4.126425509048729,0.2586060566844118,0.9422967600000001,0.71961966,0.4354116465789327
1643,22,29,66.20860749311862,587.7938850720387,0.5909838928124717,0.6076438226311501,0.5366765140012779,6.656278439575652,1.2469477633800767,0.3325660581552565,0.999,0.9961828199999999,0.1407530208779598
1645,22,30,81.77429464852469,589.0735858774658,0.6299447903626892,0.27462051139792787,0.1174786120340701,5.798790753064409,3.213095391598468,0.24850716527319996,0.9237617271863999,0.999,0.47612296747528443
1647,22,31,108.00486893659672,604.5643724203179,0.8060606319320784,0.5291258907099841,0.1429723370712198,4.740435789438986,9.87673290029113,0.12916266620717395,0.6152400078858502,0.956776471794,0.3307454113726753
1649,22,32,82.8596063280902,590.9473816130727,0.6131703903778484,0.5539700139009498,0.17962776612625064,4.505412663349093,9.450203357545949,0.12102025814669598,0.999,0.999,0.3482866502143346
1651,22,33,164.45894712330255,583.6510867922966,0.4232102220931989,0.5263490690078484,0.21992684560093573,3.664643989244406,9.403421815102597,0.15615670346937768,0.8087456927519999,0.999,0.5218802036480704
1653,22,34,106.18472706132354,593.2662437166688,0.7440504061225534,0.6173462543151893,0.5449896244614747,2.834621320874698,2.1588127925204783,0.20681187762567868,0.7810145115342052,0.7903795409697597,0.2126818980107761
1655,22,35,147.96271833185244,570.6383993124954,0.650978310195538,0.7548052551760125,0.24656752136620858,4.520439739798755,7.7491649235578635,0.2918004923665528,0.74647278,0.7053428343168,0.5999561576996193
1657,23,0,160.36605695533183,656.1529220855667,0.9319766062655884,0.48067915370722897,0.10445636213071599,3.4723143337258455,6.273673246156851,0.27635433984756846,0.8845145999999999,0.999,0.24750784453444152
1659,23,1,95.41520477091387,610.1701763023831,0.7512335705190797,1.351489426385368,0.19585624805480517,3.085960264404715,6.347650223200445,0.3658785515862024,0.999,0.999,0.42701122391459295
1661,23,2,79.94849223352082,640.2973322182775,0.8500907800704723,0.7149157207648332,0.2423434587734232,3.5647466264407535,5.036243534927643,0.24231698471346624,0.90663246,0.999,0.2485674869251139
1663,23,3,72.41522863794876,613.811515479057,0.9805340171041395,0.9305570117146771,0.15359979604635507,5.324157461402036,8.647076630683147,0.16836108188172408,0.9852365532239998,0.9851200082855999,0.25000532090700645
1665,23,4,97.97683050663704,578.5215022429038,0.6603417624729433,0.6076438226311501,0.4919498933244114,6.991754872930264,0.9169305683239055,0.25420684353271494,0.999,0.999,0.11479253370722886
1667,23,5,127.85455898130851,600.7683002319172,0.6467024449991066,0.38232520359140604,0.17623914046095124,4.980775883963543,9.899251851303793,0.12916266620717395,0.6470602210937064,0.7637755219037142,0.3473157564824464
1669,23,6,95.79856798338164,602.8642944639699,0.5807116050645158,0.8213219210539381,0.19178231003608037,2.9342588614673875,9.643799315104074,0.15846083427388247,0.999,0.6791171911625674,0.13774172413021546
1671,23,7,63.00876951183659,623.3389106795572,0.8210699715704456,0.9662547725154795,0.29597333648898727,4.545348850136202,4.736691706420757,0.3218258963836087,0.999,0.82811106,0.6407926139172628
1673,23,8,150.19583473142836,681.7144361170451,0.524426035982097,0.2757959066078698,0.12717222826845226,3.2075352476941528,8.540563259335215,0.3827857078426923,0.999,0.999,0.2230946328462388
1675,23,9,100.81317463781124,600.742805729889,0.7246430653281967,0.19447429616709816,0.1366077039939379,4.131672874143535,7.340324207590655,0.34824683123335537,0.999,0.8981687150172,0.317671005631421
1677,23,10,87.73027361282925,630.1220014648388,0.6919414016424288,1.2831460198972475,0.285673009606176,4.014408813841621,5.455506434131271,0.1746985497601971,0.999,0.9171818999999999,0.23727226748789612
1679,23,11,83.17631470895151,594.7475519848466,0.7304797308719273,0.5591903042145421,0.4286757323236607,5.601923934746868,1.2007109403139435,0.4143174465709817,0.999,0.999,0.13995072865895541
1681,23,12,78.00823993246365,599.2712338831109,0.9656608529184297,0.5330216928591248,0.7367082165697333,4.285068894660417,1.3441027703544417,0.35969793610505735,0.999,0.9790399799999999,0.3281683580707586
1683,23,13,128.67550236744796,624.0949968795711,1.0248063377143777,0.988797579728609,0.2621832778887901,3.121191593208446,5.964877345419514,0.25843001332937904,0.9453537,0.7417055995623739,0.2840421011522088
1685,23,14,133.52712913072298,581.4676810259411,0.5553475640758796,0.6929570153285636,0.6806131550564206,5.079539202808972,1.0662650324663037,0.37369117690673553,0.999,0.999,0.1233390571349386
1687,23,15,166.4420459204024,583.073096075464,0.7586060518993188,0.5357205272166534,0.18230753245555084,2.941834038525247,12.43625784478561,0.11569202893145057,0.999,0.6266996432644518,0.3668337536003797
1689,23,16,91.67495748947499,643.983311512007,0.6524184476626376,0.6661272372695471,0.5112847334827725,5.014876825721958,1.851153470522297,0.3819079831270039,0.96219684,0.9708282,0.44350404088233314
1691,23,17,114.1323512268973,569.8322682673416,1.1932657352462015,0.954856996888031,0.23851322540008557,3.761167618969817,7.565373234742477,0.2762712024652056,0.999,0.7109718036227781,0.2429355819148499
1693,23,18,182.28037525133084,623.267388346756,0.8866640304283062,0.8292484382165198,0.23851322540008557,2.788100856280869,6.51281097836975,0.19081132345919968,0.74779146,0.8179635173831332,0.4297745305638102
1695,23,19,89.49087243370673,601.1153136243082,0.8248845097727702,1.1441436789964918,0.18815653401655177,4.1316659229417345,7.6732061034534755,0.30803043575198047,0.999,0.999,0.3070578382420003
1697,23,20,63.17645820192649,587.0511856557323,0.8210699715704456,1.141652209941334,0.2234875996142349,5.5620524809346685,5.574050717775663,0.2406772351906518,0.999,0.7231561199999998,0.5924774081175954
1699,23,21,92.88501153913069,599.8152207812388,1.0169772565315627,0.5254247733541868,0.30406100901475086,3.7880228679307693,1.4320795949620793,0.43365691077340834,0.8365792249583999,0.7705702504827143,0.09815739371408737
1701,23,22,127.47881183366042,589.7189595566036,0.9834634223057247,0.6029744335147317,0.5131182263448429,3.8219802977045445,1.9177305984124273,0.2406219194628883,0.7474299102920818,0.4775307067176083,0.21009143249300485
1703,23,23,94.76176066239475,584.0697956600749,0.6733959861207606,0.5715862603429999,0.1260627662674027,5.528591879195671,9.962782387659239,0.12102025814669598,0.999,0.999,0.28321277248828824
1705,23,24,98.61335642960364,591.169956274238,0.8158214003683476,0.3561793767575788,0.1855120975874444,7.879940905609263,6.281913368820334,0.3098852331535395,0.999,0.7763158843406819,0.5075543888794358
1707,23,25,102.01595360486499,591.8963197831125,0.824982293983836,0.9651461221701705,0.3386979440670874,3.177459409890263,5.47970899936061,0.16966907939177214,0.999,0.999,0.31158292168011875
1709,23,26,106.3786407653439,597.9536956451835,0.6362190404747016,0.25855521148114907,0.10643327293062683,6.7768148014762515,3.213095391598468,0.224963596435217,0.999,0.8516674799999999,0.4279012333293876
1711,23,27,93.96092010503492,588.4693243595518,0.8616793121104581,0.9899137645594479,0.29379950388359627,5.307666918481179,4.593522764809427,0.2649309737033475,0.999,0.999,0.3127322597982919
1713,23,28,61.32154428629383,583.1881521953957,1.1064018416607497,0.7904659392760103,0.3407075326736512,5.222540421378003,7.7424626747251235,0.2325685051104697,0.96165738,0.999,0.3930868471981486
1715,23,29,146.10233104829547,610.1428513658981,1.033718152505724,0.9307457618400834,0.7367082165697333,3.7505780605076176,1.5206973257700573,0.4273235343266239,0.7347870262512,0.999,0.4608837284562968
1717,23,30,76.79740937557756,680.6007056115996,0.5105214186309559,0.2201831759979695,0.17822582892214214,3.739038916747996,4.437888106471727,0.2032902211596161,0.999,0.8336505913235999,0.4931733556140938
1719,23,31,89.48740307382047,606.145440513405,0.728354387121012,1.1906088811862303,0.2961616518948204,3.8323966038192117,7.4706492498417765,0.25705767934882545,0.999,0.8876914199999999,0.24309822277656634
1721,23,32,97.84142985255153,640.5499583518282,0.8419106398069529,1.1521804288460324,0.311374590205913,4.260585440599457,5.438750812049421,0.161609508356938,0.999,0.7664327999999999,0.3075602382665132
1723,23,33,135.67622821111036,595.8604915372798,0.9437686637528149,1.291041796817102,0.22492615823984896,5.523392293160233,4.316913821310709,0.32191430317878106,0.7865126999999998,0.7696096200000001,0.2672928241125674
1725,23,34,76.11525552798969,601.3675827426524,0.7638758913418171,0.9975751416472993,0.2670208681668069,5.186044072642588,4.7742624431269025,0.2852933320491629,0.9928261799999999,0.999,0.2974289609424929
1727,23,35,79.95638845878534,611.0831715154845,0.9725175886381416,0.48448722328222726,0.10364123434004427,4.30779645558478,5.881605428305975,0.24818877068117334,0.999,0.6555210060168,0.21843229629193642
1729,24,0,104.45202899510514,657.9251746403893,0.5812025900758555,0.9924596019460992,0.2547205728491522,4.545348850136202,3.8445831904334717,0.33847073174456893,0.999,0.999,0.5932329861123234
1731,24,1,82.3795101178074,628.0145720871095,0.6292844016342675,0.7247158670339718,0.3529413440153642,6.544884077179143,3.4183159006605828,0.23339359059370102,0.8342848800000001,0.999,0.3071593709286863
1733,24,2,113.36670098559898,651.0896955916592,1.1569069234439333,0.5041380250585543,0.08285287555611819,4.096886741119349,5.308148899046143,0.24818877068117334,0.8646744599999999,0.7762286440647335,0.16043852162642727
1735,24,3,60.527792741520784,636.9691230231704,0.4707007479777413,0.25166496650215914,0.22785459324380183,3.739038916747996,4.437888106471727,0.17528496029266735,0.9531459,0.8705646395074088,0.5988110883866327
1737,24,4,79.7978763972377,783.030297033456,0.7304797308719273,0.5591903042145421,0.5403028930207419,5.495039226071897,0.9320638745281018,0.4143174465709817,0.999,0.999,0.14138662313499628
1739,24,5,122.78329081019012,604.4601451088015,1.2283494526485976,0.939437150191967,0.2849814086295488,5.222540421378003,7.239821997881968,0.16373287896787284,0.8098501459931999,0.7676316,0.3189821147643536
1741,24,6,133.73876594997546,598.561366194268,0.9509303982740271,1.1385573235504398,0.25129320161260976,5.819501039806382,3.596191077348767,0.3218258963836087,0.999,0.6989257346399999,0.5397524345547888
1743,24,7,155.22397498013845,622.026560558245,0.9608214873350283,0.7816917673500465,0.24172518028130202,4.266188819415263,9.366057097614982,0.21600497617650202,0.8362187913527999,0.7955636399999999,0.4229693093221519
1745,24,8,165.91946117071086,626.648801394705,0.7719043016728072,1.141652209941334,0.2104538028047327,5.5620524809346685,6.849282040988379,0.2406772351906518,0.70295634,0.5490779787935999,0.5280632643070503
1747,24,9,105.20515383536076,546.4980738569569,0.4948072894562259,0.6076438226311501,0.5668935400734522,6.635175374410822,0.9901016276761531,0.23537011642694075,0.999,0.999,0.09035549913163399
1749,24,10,89.17017625504138,586.3850817128306,0.8408834337876632,0.3656466245917952,0.18956368179875419,7.492720609507622,7.435649578137876,0.361146448421798,0.7680511800000001,0.9254151130871532,0.5783277728647842
1751,24,11,78.29952899611283,599.7835308439041,0.7206202712485171,1.109105878084168,0.26938901140554644,4.011906709084217,5.546097585213936,0.3454414806602379,0.999,0.8726303105855998,0.609880778221894
1753,24,12,101.51452409741057,590.4823188189728,0.5807895866913206,0.1811843318652091,0.14981306727537422,4.83203477289177,4.40913059154179,0.1886777200626629,0.999,0.9414916318172207,0.45902603247137397
1755,24,13,72.45512847598638,649.142201578024,0.7360207614331185,0.6000083568016416,0.13186066962615153,4.129712150110905,7.59809315650279,0.31753767698490676,0.999,0.8103288467977274,0.24818877068117334
1757,24,14,57.52150203021438,596.3599535590632,1.027162689259249,1.1716717759131474,0.23782985899692144,3.297978373010551,5.961927678261281,0.3687247528125507,0.999,0.9248542199999998,0.3644653716797246
1759,24,15,137.72626406382017,605.7328648723499,0.5760963411498422,0.24446912355965605,0.0971416482037831,5.41874111526041,2.9987176670710176,0.224963596435217,0.999,0.999,0.5301867441444444
1761,24,16,73.53598985101007,625.688915377503,0.7903888605073046,0.722019185389418,0.11684643684838321,6.62942790463936,10.286043535262829,0.13544985759548464,0.999,0.7938491074768677,0.3108316154836811
1763,24,17,167.3602946933238,613.656796286799,0.6495874530660283,0.17419571785903357,0.17822582892214214,2.9042610881948385,4.437888106471727,0.22466008920791491,0.999,0.6543823681653729,0.5498093837728163
1765,24,18,82.43729068611572,609.3370039465246,0.5779463231831565,0.1694804596237027,0.12633753680767365,4.26826597936272,7.392734122432851,0.2522769694820673,0.8011980000000001,0.999,0.3445459727078392
1767,24,19,82.53603983356629,623.6588360430396,0.7416082218242955,0.516615285152921,0.7205743066268561,4.496922700812427,1.1099063036478838,0.28174419939236933,0.999,0.999,0.3671941392125332
1769,24,20,62.98043510041589,609.6939554380025,1.2599482892464284,0.6565768184814396,0.3407075326736512,3.7479039079977103,6.867254693974195,0.25712773925013527,0.999,0.9389401199999998,0.4381817703087202
1771,24,21,88.33572531986681,577.0524939521156,0.8210699715704456,0.9834192136434651,0.2234875996142349,5.5620524809346685,6.101801839734661,0.2301211316551898,0.999,0.5780186867159998,0.6723907609244968
1773,24,22,86.62956017151612,616.0898759866146,0.6483004281525924,1.3967429797306254,0.17040035520186952,5.380840811105816,6.882057459208899,0.24480725654652333,0.999,0.999,0.70072303058068
1775,24,23,78.27123356732352,595.4352344079549,0.7930783564177915,0.2316383341646306,0.1127969811877945,3.384501151583418,7.073430019402659,0.3493124665369294,0.999,0.999,0.2595943923818846
1777,24,24,160.714436065761,639.2051487403385,1.139537746094922,0.39985155311520104,0.8478774864501061,5.318627512052509,1.4757979597937698,0.27973708490890314,0.7114078799999999,0.7969972861187999,0.3103094360245479
1779,24,25,73.08762161913683,610.0898927481271,0.725634273586463,0.4080060702148948,0.09783939804168858,3.073354303272405,5.399196151076319,0.22183112323483273,0.90771138,0.7700929674484163,0.24818877068117334
1781,24,26,110.88268064419663,584.2482343337797,0.8210699715704456,1.269814087029348,0.2797528376931146,5.190284893108995,4.881753618627925,0.19520367837373,0.999,0.7761345373511997,0.7416395203852811
1783,24,27,107.45764221226477,576.3547554331677,0.8212157029542749,0.5759018647189299,0.2792984069845523,3.7529175468022324,7.18314717110298,0.18314304640439266,0.8508744498240001,0.999,0.3530155739947693
1785,24,28,108.94523162393523,653.176114627835,1.0309473734998404,1.034694551733753,0.2622470441322644,2.232610079765294,4.179045271272376,0.12845985338909852,0.999,0.999,0.31711663436915766
1787,24,29,110.13501856635628,644.914416087547,0.688639704514668,0.523585342201103,0.13429831145782936,3.943098407654973,5.881605428305975,0.2167085070079733,0.75270654,0.7657665288087054,0.2254832908162401
1789,24,30,72.04466099730348,585.4388633939104,0.9383133375637797,0.561772882971946,0.7809549120569115,4.935799457003547,1.7090266725056724,0.4149691209669604,0.999,0.999,0.3503394123420191
1791,24,31,77.45327642650113,588.9818613914601,0.8689117899412326,0.7014038136423778,0.29905182812640424,3.3912860555981457,4.685116635672488,0.17305309780296904,0.999,0.999,0.3086711052636064
1793,24,32,123.46157234557097,581.3388103821588,0.8072267318497678,1.1414560878679862,0.3808407309938394,4.350626105396367,5.0981960174547885,0.2656350948750306,0.8183408399999998,0.7021553677739999,0.6464444047720129
1795,24,33,77.16840812019007,645.5112510434348,0.8225111549076364,0.7564125725423924,0.11314160976774514,5.215544649189435,10.330662450677154,0.1305808551074652,0.911639382698167,0.999,0.2815959932568157
1797,24,34,83.88094535086714,587.0207456305712,0.8202324801994437,1.0495208765990682,0.21217018756977005,6.425060543876492,5.319205118958959,0.2406772351906518,0.999,0.8170940999879998,0.7281310354802001
1799,24,35,160.05908550480626,640.4898114925869,1.1512775003585096,0.8603747469455805,0.24963640918998423,3.7234624188256613,9.738159853762271,0.23626634434172616,0.7181080319412,0.999,0.46205000367059174
1801,25,0,150.70444189578097,559.7066949227672,0.6150648034695742,0.6963730639243859,0.14936246329455127,7.498943668611858,11.020467043680593,0.1361487788606773,0.999,0.6112796897393376,0.32038036271133974
1803,25,1,122.37748372282726,655.6848119937238,0.5149039382503378,0.13905532751205557,0.12633753680767365,4.562776331938748,8.593018434551048,0.2068368417389573,0.6963532297200001,0.999,0.38754531010177756
1805,25,2,97.05040515323674,616.6976224060389,0.794886575070424,0.28750950036513945,0.10190079280505356,3.684638713705835,7.073430019402659,0.43172226364232175,0.999,0.999,0.18492466135715926
1807,25,3,82.12460372112412,544.0452960130444,0.8457494324035174,0.4477660441967524,0.5221811339888262,6.8936366098917174,0.860928759624117,0.32141918870083613,0.8832558599999999,0.8625166200000001,0.4143174465709817
1809,25,4,118.36569229700729,587.6048294770459,0.5491830173835789,0.20204589583616928,0.15895466064051753,3.9376251364295034,3.97659488051154,0.2028285490673626,0.7792599599999999,0.9957215498098926,0.32186905396892745
1811,25,5,107.01457229993582,593.367648882817,1.4977761283245843,0.7746424619807719,0.4067775374097256,4.507529072070686,4.901022329995503,0.2006316323820955,0.999,0.7160732931167999,0.4277442805399665
1813,25,6,130.7676283699576,625.1028096253975,0.8689117899412326,0.8430172436167739,0.2296658229645159,3.9760794230254897,6.007162847926551,0.17305309780296904,0.9083107799999999,0.999,0.3879193248289847
1815,25,7,132.96493928188204,608.535609008107,1.2283494526485976,0.9537541723608925,0.3399201245851532,5.222540421378003,6.003549993523643,0.17219131949535313,0.9164588192117448,0.999,0.23266555450911955
1817,25,8,74.36423487150978,593.0757948252154,0.7175071916767235,1.155555232258333,0.19437494728955793,3.9375259586977953,5.357086579509844,0.26661864360318477,0.72633294,0.9913254854314532,0.3454414806602379
1819,25,9,109.25647440644718,648.7596611396092,0.595318818483825,1.4063018891756014,0.252369013664944,3.5526236290282553,7.147366880016902,0.3867908258952683,0.7215377399999999,0.6425176976841771,0.5042006369716041
1821,25,10,101.708445805265,605.1251259483819,0.8029536174477401,1.3501642542557561,0.16769383357872933,3.570853103593444,5.705803265203176,0.3439906963938848,0.77566356,0.8908935730415998,0.39836065124593895
1823,25,11,103.9082451277178,684.4611529547246,0.5701787245995749,0.18630986926433638,0.12288094180061569,4.357643468970576,7.392734122432851,0.3037111980200712,0.8409053728799999,0.69947982,0.31175897794496116
1825,25,12,39.470646092610195,616.364468654032,0.8829490476872502,1.2835898639483712,0.19982940412639333,2.8153522179041865,4.732816668110934,0.38797218490936586,0.999,0.9799570344275998,0.2977463407400342
1827,25,13,96.13390001917355,584.1015427101618,0.42509151429111136,0.1811843318652091,0.107296118782623,6.22858946295295,3.412314347406022,0.22243593773627454,0.999,0.7771636823998429,0.587755293017646
1829,25,14,97.72447434321259,631.5801665957658,0.6334642081555104,0.30976636862855245,0.10305228116934974,2.728339549187045,6.243090509489547,0.2776660169530401,0.999,0.8178695351489159,0.21335795860377743
1831,25,15,147.6127153249348,638.5496441543613,0.8247029746529128,1.4880061660262245,0.12549645359907288,5.6704376635595315,6.923762727411704,0.2048547122781307,0.999,0.9133457399999998,0.8184444997182342
1833,25,16,89.58263921434559,676.982534552366,0.5570456598858334,1.419705434317397,0.15020791311044798,4.255384147054924,6.0958512150688735,0.18523096259336141,0.8626964399999999,0.7869322799999999,0.6783559514445445
1835,25,17,133.97514718365449,599.5221794921221,0.5806956595048399,1.4673064350666165,0.17040035520186952,6.654808681543229,7.015431732768367,0.18141196939123563,0.7580412,0.7998793200000001,0.6456882437588733
1837,25,18,151.682424661528,597.3439807915106,0.9014068798541605,0.722019185389418,0.1381662377157392,8.189067113484816,10.595859166544944,0.14182141889677624,0.999,0.7377874835068512,0.31456159486948526
1839,25,19,73.7183589620646,577.5507795058187,0.6915051300566292,1.221741025877822,0.22224053880838743,7.2146495140699765,4.675078533567902,0.2301211316551898,0.999,0.5967118110443952,0.2301211316551898
1841,25,20,130.08969582438954,618.0344206936094,0.8732739130251663,0.6709293445755956,0.11340281309188284,4.350734344384841,5.567122855769593,0.36349172959816245,0.7531261199999999,0.999,0.3196671366373513
1843,25,21,172.489557588421,628.3257235974952,0.7722923906670364,0.5997539688822648,0.5830948821479846,5.608786538051586,0.9248497001392543,0.5064699330372994,0.78795126,0.999,0.163213890014577
1845,25,22,66.99959775029743,702.2228455170939,0.9383133375637797,0.6087595669037196,0.8426659692076485,4.80075598385993,1.7090266725056724,0.4652384802808979,0.999,0.999,0.3805666968388885
1847,25,23,120.28002728656304,622.8376520240168,1.0295267376001918,0.1621468339152414,0.08732967877521425,2.67700503085642,7.931578549356589,0.4129851429372809,0.9386404199999998,0.999,0.3124114674559028
1849,25,24,102.37030224723435,599.5555647947948,0.5408587621604061,0.3736111584957792,0.10184298620955448,3.0936384416740026,4.503145557843693,0.2789970036924491,0.999,0.8565898095522224,0.2589700908795635
1851,25,25,88.69395509439755,591.9059691969775,1.1066650814079146,0.9429145783838644,0.27216297744171697,3.5336519075458845,5.125946179215484,0.33213250834343316,0.9839550599999999,0.999,0.4730177379808137
1853,25,26,140.81737649618162,615.8184555678198,0.4707007479777413,0.28674202953323,0.26880006364971304,4.5771818803262265,5.4380105701461945,0.2034076793220229,0.999,0.999,0.6035896008719579
1855,25,27,105.64880124022113,606.1000059221666,1.1569069234439333,0.4493583872556918,0.10335896225625742,4.047232473816981,5.731739181190025,0.24818877068117334,0.7423403173991999,0.7956033110205891,0.2000700452385873
1857,25,28,74.80390994208676,599.7304449948568,0.5812025900758555,1.1000025244129785,0.2208070757800161,5.651504946305347,2.9802439975602186,0.2690571540783927,0.999,0.999,0.7023997202167133
1859,25,29,100.15975636657436,652.1801262376476,0.9522991176445778,0.5354304138381903,0.8475971453990383,3.9370558245612797,1.2324399595706101,0.24509491393540994,0.999,0.73130796,0.3684940064653455
1861,25,30,74.8921398594482,604.0722755712029,0.9149996466165411,0.5697117053963451,0.3296890510669853,4.352365850279581,5.394640597398369,0.2685596385371963,0.999,0.999,0.342903526172792
1863,25,31,262.0302967744335,582.5169927474369,1.3245262877998016,0.9444611851280698,0.297506127216429,2.432456928797662,4.783970007590416,0.45772753364644414,0.8963227799999999,0.9519894428147998,0.3687247528125507
1865,25,32,146.75710207341353,662.9329809057352,0.9741164109802117,0.982156340691944,0.11764917150089212,6.642204732528713,10.918890370618712,0.11236482581997381,0.7483647692569253,0.999,0.24376638752269505
1867,25,33,88.21574876847956,594.3425528823976,0.5583358132362372,0.32562426685781365,0.2878031367262461,3.0725178394484978,4.526823384125421,0.13882218285258668,0.9296413221059999,0.7242575461917936,0.4317068660614589
