iteration,fitness,alpha0,alpha1,alpha2,beta0,beta1,beta2,evaporation_rate0,evaporation_rate1,evaporation_rate2
165,237.02329695309172,0.7587307548131268,0.1486645752215261,0.058925025492106674,2.778844023759985,2.4333561874616456,0.03000553560627522,0.999,0.8298546713298369,0.038626678080006784
166,158.07736042803262,0.689522537270345,0.1386695971810972,0.06073173303223774,2.6520761891150606,2.927275970244287,0.02973056724757656,0.9779547507080577,0.9600923957396672,0.03285226702352178
167,147.78420839309555,0.71530389932611,0.14119113440699974,0.05625170202966635,2.7098652364192084,2.9887525989061046,0.02843743449034566,0.9451463350044343,0.9406232419973208,0.032395338960662656
168,175.32204648357182,0.8091643098481751,0.12329763465849242,0.05941233509538873,2.9100922590703346,2.31727556741093,0.0265325843921211,0.999,0.9679649661,0.02785692236603783
169,111.76325486315213,0.6745427458294772,0.14165516993118746,0.05471331269825812,2.6313160773688415,3.2319356167484745,0.030720623618649665,0.881625239643339,0.9530752582924599,0.025591183283195082
170,173.46839358624956,0.6473176947007401,0.1337546998834418,0.05700013493678522,2.678191394497521,3.031322747548882,0.029509069808502084,0.9180994864077674,0.9215478146707228,0.02620791160693262
171,203.34474308606318,0.8150350611794922,0.11062554023262028,0.051117225,2.467657059572501,2.3426679099285437,0.029159518471576988,0.999,0.9444041505,0.024649350520579857
172,177.22872281924955,0.8785605085286499,0.13163062565285552,0.06553007807340541,2.4234705534534484,2.814948281872493,0.028586285756855366,0.999,0.94287593025,0.037120877921920634
173,119.8685926350091,0.7860242844655098,0.10247474043599322,0.05,2.750101243490654,2.8344919409312714,0.0303200660876211,0.999,0.9873250866,0.025576730746912614
174,177.79783260857275,0.882084017873514,0.12718138228415457,0.06511932570858489,2.410584220660736,2.7176719305130472,0.03264672198749185,0.9717138588560031,0.9592221177,0.03591954619453807
175,146.5105331803887,0.7717004650369909,0.11684623570894266,0.06404177556495272,2.356385734119837,2.9531170372943634,0.03323162067576745,0.9719153307109725,0.9520793686323414,0.03856826582815938
176,114.18503154183381,0.8753456915389083,0.11882000731639147,0.05940200860536393,2.362545739905472,2.810700712791918,0.03883250838713851,0.999,0.8820424881371686,0.04103275357601844
177,171.87954406892717,0.8307898813695804,0.11310602451062765,0.07168850401024417,2.3769996776478846,2.851146598304706,0.03186021027630778,0.92429520435522,0.9683451284178954,0.03864140165756617
178,192.51607087435704,0.7742830760897579,0.13945192193693492,0.07098296248768368,2.3340322270590614,2.9304764284336793,0.036629764036638535,0.9201169902422893,0.999,0.03279140640943875
179,89.09810976595608,0.7363221227779788,0.12635444623152117,0.06550879201069872,2.8065741170236733,3.231346584572202,0.02892560840862132,0.999,0.9642327584233796,0.030111852805138634
180,141.7146110092045,0.7132302998216413,0.10887150368992318,0.05794523284356044,2.7700016406608863,2.509835058825431,0.028463190491118853,0.999,0.999,0.03146521107577124
181,127.45202190237032,0.6953120949299522,0.1174079301962219,0.06276456491761932,2.927106131603924,2.6551653272355575,0.029048558073387295,0.9536883570000001,0.999,0.03220896365362842
182,95.8350318226995,0.8678450580819556,0.12236540760729457,0.05607767102446404,2.694451179707092,2.827933496732944,0.027550885511272258,0.999,0.9298915090482958,0.02802748293635185
183,130.3161239998095,0.6873714580270328,0.122377649311196,0.06570006801095045,2.970101570180908,3.6691555540611414,0.02787561793501328,0.9406237283319745,0.999,0.026341436123604338
184,153.5200141728529,0.8678450580819556,0.13068131625274038,0.05725411048405405,2.6778983863505292,2.8566711466518697,0.028921407737330943,0.9541911537000001,0.8437996699829098,0.0290020039591642
185,209.56773796182242,0.85551710940969,0.11478001596785117,0.061698358237355165,2.5533679746981575,2.9824658940635898,0.02748958527680054,0.999,0.9214401117397882,0.029996570921281666
186,215.5414572867904,0.8933342315086573,0.13198820516243112,0.05955894646216672,2.5221266626692955,2.827824505205495,0.02680635635283467,0.999,0.996748254,0.02829616350970225
187,183.7116589465314,0.6752441922474772,0.13476467929915534,0.07889585538281102,2.873664571415658,3.2056820283115437,0.02726991455056007,0.9771571646999999,0.8113660291268328,0.026458266658046507
188,226.65409591796205,0.7258866109595428,0.12324767613647737,0.08737936973862945,2.7679082412389597,3.640658353845394,0.023973085734611967,0.92122162876746,0.999,0.023533534535847528
189,139.07344886931182,0.8518064733868467,0.13989397816670138,0.06420498194297014,2.672954760995355,3.2627540949519362,0.02910286516395918,0.999,0.9545137065236609,0.03017187413091126
190,169.09904239577153,0.6473451764605822,0.1313744292428684,0.07938221465096372,3.1799954985568046,3.1301499253831673,0.026602236361500064,0.999,0.7801462626987539,0.02622704926351
191,144.70972272953085,0.6473451764605822,0.12701273250479053,0.08156859929798789,3.32726268009272,3.010460817611328,0.027469229846757714,0.9737482769999999,0.7662401555661486,0.02732159582394869
192,237.55408656422728,0.8925611381831168,0.13155047718242538,0.05900290217394122,2.9971146835641145,2.60973681956333,0.03130121412241675,0.9607433948999999,0.9647459383499999,0.02862025273712287
193,226.72515370919254,0.7734048195859351,0.12279608818167764,0.06243959961163391,2.6325748251672,3.135708812566872,0.030481650244447347,0.9831424376517841,0.9199811208168404,0.03097842542046061
194,132.01428509397792,0.8600995369431739,0.13454340728089303,0.05383231775809539,2.8639090280108674,3.3429157314775853,0.0342778401707751,0.9720097672499999,0.999,0.03166689100682162
195,141.46973592404706,0.8726422023577731,0.12893593292832128,0.05701094445222752,2.3735011190584245,3.0252066691140076,0.02377140895090033,0.9641766582000001,0.9513275201999999,0.02575559363609116
196,187.14948288275772,0.7820005645836422,0.13519501282841476,0.06231503141811853,3.11568280400013,2.8099746368457383,0.02707460887052216,0.974612184251177,0.8566113994215534,0.03002144680172215
197,172.299082277034,0.8963100142556163,0.14184471034904977,0.05645556766285943,2.6110197626622633,3.706293981495568,0.033692763203457654,0.9211153275403448,0.9833017690327622,0.03281335308750245
198,106.80930327647056,0.7070376569571366,0.13275275469089243,0.05783790010283752,3.2474918661948804,3.0250273172112947,0.02659361821701113,0.9809006104344894,0.999,0.02874716910208509
199,249.38736041456477,0.8657769195241527,0.14565830942355779,0.05,2.6620277696288306,2.8587783413161327,0.028735872415305876,0.9576868544999999,0.999,0.031006067956026524
200,251.48456612797722,0.8989060342977362,0.1592067967760955,0.05052775826610769,2.6328023295748957,3.5816091949843107,0.03327257419508284,0.999,0.9195602288036769,0.034534399209264786
