n,generation,specimen,fitness,distance,alpha0,alpha1,alpha2,beta0,beta1,beta2,evaporation_rate0,evaporation_rate1,evaporation_rate2
4607,63,35,165.61831155424747,607.4662628729546,0.7827427941361557,0.18416268358183202,0.06016045425537633,3.8028560719866347,3.056904970438518,0.1241212646831481,0.999,0.7307700459047773,0.040712423397300336
4609,64,0,154.2334329277315,621.7166813912679,0.943552105257399,0.17655827220849002,0.051866054045460845,3.939979263108338,2.1984962587175945,0.08071749320486699,0.9480926527702661,0.999,0.09034553815262406
4611,64,1,163.9757709374613,627.1584655426037,1.1415480819335242,0.20102179208626492,0.0842259823563981,3.2176267642353458,2.7174922114011393,0.09708016705780681,0.999,0.9347637852353595,0.09703112544840369
4613,64,2,137.75988541970682,645.65618549856,0.6590203092217357,0.30349292356384966,0.08381503370154929,3.851774221099847,2.3003846259695604,0.07544773848217055,0.8642261088,0.999,0.07544773848217055
4615,64,3,228.17033543644797,576.9443065573993,0.7241407244911182,0.1861909681625937,0.05578098633306564,3.199553254478809,2.850150215869576,0.11681114616666248,0.9453609817406302,0.750230997182486,0.03551140353545785
4617,64,4,144.09136549982244,574.1265898118232,0.6444381904084105,0.21677723434768062,0.07451433539465045,3.951303175962993,2.3585810810554437,0.15340851722668336,0.999,0.8068684515512773,0.04302205055240631
4619,64,5,181.56794067322525,575.8162016480284,0.8034782392233026,0.19551256590833713,0.09607124183370881,3.4820164438526007,2.828454718413284,0.09231301561518727,0.99176689035,0.999,0.11057772615089942
4621,64,6,137.60453885739125,644.237317186442,0.6778406724295244,0.22740568419259735,0.06068067606499348,3.023186610357388,2.625582781404648,0.08947638034161587,0.7818936373461158,0.7315745251215318,0.05930699241934206
4623,64,7,190.16884423447127,568.2474734233986,0.8940381768575673,0.1811235714852804,0.0586522196359978,3.7667040546532045,2.854851242630467,0.09531379723837777,0.999,0.999,0.09553662515651452
4625,64,8,299.3306865764074,596.1441913976653,0.8498738356436462,0.2328748299004584,0.055451111158320104,2.1531788477510845,2.7800984023674804,0.0999412138211257,0.9527019943499999,0.8938299753000001,0.08086093988547217
4627,64,9,215.73881289298615,621.528621857127,0.8214596680298918,0.388141581679386,0.08468680762647256,5.712058360953242,2.45880762837464,0.0791893036461831,0.7832043444473291,0.999,0.05549983085219656
4629,64,10,149.80303592472396,605.0117546472023,0.7930492076436861,0.1575677780701822,0.057271272503943586,3.5675971346632718,2.6574825832743407,0.13245966297786643,0.9399143448000001,0.999,0.0346751903454417
4631,64,11,167.6620106844135,577.7715350333373,0.9365123049368623,0.13248727737665797,0.052807545000000004,4.360658433145222,2.780327701279341,0.07592034524022953,0.999,0.8939502328774447,0.08373313910937183
4633,64,12,217.63955828556172,595.245193656271,0.727336854236044,0.18968195633557194,0.06016045425537633,3.597919397696061,2.797845418885226,0.11350772360678768,0.999,0.999,0.03576721560698514
4635,64,13,178.91199042242678,613.5212254965455,0.5716871879133509,0.5018490167414024,0.08532832802153684,5.541470871454285,2.2517663047217837,0.11029460309098274,0.8748938732978379,0.999,0.047175055093152354
4637,64,14,127.37870415473648,657.8577823269981,0.8550604334991756,0.19388327968228727,0.05112683206978244,3.5931734518337053,2.730376187054168,0.1383348878810329,0.999,0.8028166049048371,0.04563619750723421
4639,64,15,202.42195552105667,590.104298182854,0.9812511694810876,0.21903467126054144,0.09108150905542066,2.8903825639906797,2.978257410732453,0.10570596494868932,0.999,0.9600972979136473,0.10890206068398929
4641,64,16,108.94555399982855,605.4280313006086,0.768529362386293,0.18578882689879814,0.06412468046727843,3.7917180463809363,2.457949353501795,0.13484564226853854,0.999,0.8011090307335256,0.03887268474240904
4643,64,17,202.5871396883168,590.0351925883882,0.8124689473290597,0.2700457577133317,0.07346847455278396,3.9529164641516283,1.93121694799746,0.08583501866195309,0.89080854975,0.8637377976000001,0.10497257060762022
4645,64,18,78.67698865542579,573.7829908848378,0.7736457188909456,0.21330489126258026,0.06317704407464324,3.351353702688048,2.5825269395530097,0.1373201870965875,0.999,0.8597551636851216,0.046037871534221154
4647,64,19,200.67381235338289,577.1724330368602,0.8208137569773296,0.1863345830667285,0.05699580457227166,3.741329980591832,2.890927491746245,0.09019122103548591,0.8498652188978872,0.999,0.08936358683297203
4649,64,20,145.7248219710178,570.4836326658561,0.745391779838139,0.19400186962354007,0.05390323997991964,3.0603235041425747,2.620583420962893,0.09711720021736375,0.999,0.999,0.09624056156910826
4651,64,21,136.7711575691729,585.0342669402019,0.7817246728958837,0.24860161779269088,0.07802418059597924,3.478642851624538,1.764725376834584,0.09567852773459967,0.999,0.9588364038,0.09880051358367668
4653,64,22,124.31625990670963,591.649872717172,0.7901541769293516,0.25674317493885956,0.07684457813836618,3.7480696527535198,2.1352094128883845,0.0917192683210928,0.999,0.999,0.09511416341588062
4655,64,23,117.46005015052523,578.4994234211766,0.7331445459746878,0.17870352023922537,0.05463378817872088,3.4304482557946745,2.637084813854563,0.13973041917410345,0.9471531496750839,0.9001527154853196,0.032694202258014386
4657,64,24,124.60870222618846,582.6093959827282,0.6670365874627566,0.25674317493885956,0.07832087573744784,4.153984659129313,1.9158446808163752,0.0783452094529624,0.9645435409500001,0.999,0.10761773790359602
4659,64,25,245.6710222179873,621.3107031710485,0.8045545796531927,0.25674317493885956,0.08347715017184167,3.9599011793530168,2.186470965141437,0.09960696488798722,0.85369689855,0.999,0.0917192683210928
4661,64,26,206.8211686462274,600.7016342026621,0.734563689889053,0.3073873755588812,0.07794951316251457,5.387390937230877,3.2783471102379593,0.07836564107237888,0.8240312196598796,0.5738706514545465,0.114708698503139
4663,64,27,193.47048267702812,602.715741879742,0.6114985291309271,0.381916938790592,0.07379717417084981,4.825249024697907,2.8488063644973325,0.09635195024309495,0.801427879108372,0.999,0.09635195024309495
4665,64,28,119.71807778301272,578.7670533022929,0.7283175904655742,0.20077245433206892,0.10181171965852925,3.498088483260319,3.013710462629802,0.09469581306296691,0.999,0.999,0.11438028051274018
4667,64,29,158.43819056702304,579.1860013273641,0.7814343798974859,0.2250812246361662,0.07829960772834242,4.013267299820266,2.3654882629158376,0.07543953326384745,0.999,0.859029254961894,0.08847262083095989
4669,64,30,124.51023203840131,610.9259397253887,0.8478521112628233,0.2065889190602737,0.053962295903520606,3.4863451587122665,3.094861962097634,0.09033238177555841,0.999,0.9927740322,0.11286090748459296
4671,64,31,84.50482887130451,594.6527073375365,0.7649410747637919,0.1617737285108959,0.06039508202007218,3.3794542120789557,3.090803727709343,0.12020893664729596,0.999,0.999,0.04415890392965398
4673,64,32,154.65597286742045,576.4083095850564,0.7066071557115096,0.2193096587428151,0.05886296153934908,3.3789908641336877,2.633700528729857,0.13623392535166795,0.895844259,0.999,0.038573920550729744
4675,64,33,250.6140271149978,591.574083163934,0.9011990236722817,0.19089159792585358,0.05727509489090014,3.7917180463809363,2.3764548598151243,0.14861312613743602,0.999,0.8541442755836748,0.03804504436460808
4677,64,34,230.5143206976346,596.6828721877911,1.1504869249850542,0.23941473259059293,0.08751417670886166,2.5533369319523938,2.8230356975226765,0.12202309929227541,0.9616441932,0.8288903604693403,0.08523594974058568
4679,64,35,134.63089314575663,619.8844269573124,0.7364773894221279,0.2728662272148912,0.07617202286783377,4.114888147788333,2.357513904089897,0.07717412986173267,0.9347870772,0.88446206452333,0.09691670113248729
4681,65,0,139.17038517677642,590.303966965129,0.8712825710245945,0.1435577478426034,0.05171258839673537,3.4086310679643606,3.375127998942817,0.10544170153234757,0.9678407904,0.9073749167999999,0.04609871626147582
4683,65,1,139.5287051351514,644.2878700469712,0.6333540578095069,0.2608797595857954,0.0710961630143945,4.711579848322824,2.5186245182842777,0.08470509015015999,0.9289046490805958,0.9005408772867125,0.10868704065162563
4685,65,2,205.62760219286642,633.7073156318977,0.9259236902312821,0.22557427545077763,0.050620691522154274,3.447024763474246,3.094861962097634,0.07709066632993743,0.9491027472,0.999,0.11835389299623109
4687,65,3,225.53224093317894,585.967247448408,0.8478521112628233,0.18396726715203848,0.050614129706972405,3.104163635185847,2.7775172923937124,0.08249225369649414,0.999,0.999,0.1250065469044549
4689,65,4,167.04428884182798,603.6788309732985,0.7948130665799042,0.18439377575538043,0.061130416987667135,3.462627253699442,2.1920149643287634,0.14299506562816613,0.89802108,0.8543706044200379,0.04198772401063115
4691,65,5,136.0092798511324,584.4391824115551,0.7283175904655742,0.1993137219878738,0.08684393077996236,3.927071667081072,3.173306924857196,0.10064619492924197,0.999,0.999,0.12411285282945705
4693,65,6,168.59521093291218,577.0086770179042,0.7800007390610157,0.21226091074170803,0.06833926226605422,3.6318410132988936,2.3788191151949,0.15019344964200218,0.999,0.7331621671828308,0.044768333797477355
4695,65,7,129.16853388040371,567.1811737417809,0.6362598167713198,0.38830259000717077,0.07459583670859643,4.433886587001929,2.666159132766496,0.09635195024309495,0.999,0.8800422767999999,0.10509531161595438
4697,65,8,172.79470128472903,564.4966113012024,0.7614736480160968,0.1796381763110173,0.061438420652887564,3.2597551713458763,2.520043053249699,0.14935309159938462,0.9860625503999999,0.7872517671635094,0.13484564226853854
4699,65,9,188.3129758822648,621.5610998488437,0.8769982276015257,0.33304969711561,0.07187620036209301,5.173406687868663,2.671689225793214,0.07857302080948704,0.8962514329613811,0.9527774687999999,0.05958284240833096
4701,65,10,107.35317962364647,616.2140971527787,0.8210548046386215,0.2623411331235631,0.082167951198415,3.943100113516321,1.5614544254686662,0.09080948572959699,0.999,0.8523564705543254,0.088207043476824
4703,65,11,233.00986247913679,632.046264487561,0.8129341332022051,0.1819304769262972,0.05696066307076788,3.199351306415508,2.6248192049683627,0.13371552765816733,0.8165172409367778,0.907103334693211,0.03416517980600697
4705,65,12,145.34379251192067,597.2547911868194,0.7649410747637919,0.17653732839378308,0.056170421874735324,3.204598547582621,3.263503004155848,0.11746451854006353,0.999,0.9832078080000001,0.05049114944467379
4707,65,13,158.07055978334196,570.3337223238012,1.0044291071051665,0.23830481595483285,0.08128521913266307,2.623177101326972,2.8599229046833026,0.10570596494868932,0.999,0.999,0.10811082187188369
4709,65,14,115.88647479857659,575.2110923823238,0.8075662486257481,0.19226354759922862,0.05514506309005234,3.4105659603424963,3.0536532560999117,0.08210779907965736,0.999,0.9720401450923094,0.12654705314725662
4711,65,15,112.95042541353595,578.7761507365367,0.7881952834366112,0.1617737285108959,0.0682146507115062,3.3794542120789557,3.083286893043554,0.1281863863518078,0.999,0.8983855151999999,0.04771903009158583
4713,65,16,275.40701598067983,580.491518869508,0.7841385614988665,0.16437778827995192,0.05,3.9189221325509993,2.2742472594823884,0.16023882047278964,0.8639400625572297,0.8578196134593036,0.03639450591421465
4715,65,17,195.54433417191999,582.3612420475333,0.5870367919123527,0.23582900507645466,0.06974601404407599,4.4250549436333335,2.2461541249485575,0.1743155208615909,0.999,0.8774868694205676,0.046786101381697004
4717,65,18,168.32348768354368,575.006963319378,0.7307708920665844,0.2381728287055369,0.06074750766770876,3.658627258814186,2.2106306641280664,0.13329593662160974,0.8784023184,0.872274574476639,0.0453940779386866
4719,65,19,116.35351750802064,618.6319056684863,0.768529362386293,0.2104761489549874,0.06435860730162307,4.227777755212493,2.3163518071452636,0.13572289407888075,0.9411762815999999,0.834424912216447,0.035717466667237185
4721,65,20,182.309065663651,627.731008494025,0.8786898273770154,0.2250812246361662,0.07233455569253874,3.4525400139170577,2.157378282716333,0.08185406624983249,0.999,0.999,0.07905375483919921
4723,65,21,227.59772942607864,599.6823688742161,0.7438810886758398,0.16070614621896823,0.061678195658090816,3.2658643874622055,2.5012131948423924,0.1240357683252096,0.8920686384,0.8208111857917736,0.034141039359267426
4725,65,22,213.41693108520744,636.2790161596987,0.768529362386293,0.1990163968497465,0.06096471881333969,4.110204162030313,2.735540321688874,0.1203545901677923,0.9494368127999999,0.8758992880683584,0.034666909038462736
4727,65,23,196.75343113873132,589.3360984110891,0.7925548580937906,0.21857676431111323,0.06827234849171611,3.3859932945590323,2.2776771955219655,0.11925280529606495,0.9463998527999999,0.9676468708821641,0.04294066451918212
4729,65,24,171.0668438256108,598.7645436888552,0.924918476768169,0.20172168412721364,0.05695448362645246,3.70022267243282,2.8543837599739383,0.08092422808068128,0.999,0.999,0.10213569030196909
4731,65,25,271.7963974175933,594.9833883843269,0.8781429609135726,0.18602061471136366,0.05,3.222656903635659,2.455468806735856,0.13270808864949432,0.8682892416,0.6836683446844164,0.04031574705705081
4733,65,26,143.91480376902118,577.251137225837,0.7946715527806762,0.2364933513136919,0.06835685410587036,3.2257342415794517,2.8225283991211016,0.13302459193190685,0.962100936,0.872248437919663,0.1373201870965875
4735,65,27,130.27065592187918,561.3728430673106,0.7658139485494687,0.2161061817385535,0.06370712474524713,3.3250683653271254,2.5825269395530097,0.13778773486961396,0.999,0.8993520475038037,0.04353827292199354
4737,65,28,182.9266268742127,631.7437998922816,0.7870805239329537,0.19508277009027183,0.054005980392001565,3.638289510358158,2.6999360384740476,0.15343808507941836,0.9897962576410155,0.7819921889511651,0.03675429907122365
4739,65,29,258.50267751676085,604.3865032102376,0.678046735993943,0.24552500525996884,0.0665025257602915,3.023186610357388,2.4751263856990358,0.08947638034161587,0.6832261664919546,0.7596189955973507,0.06121990387563248
4741,65,30,112.88938727162721,637.500805836509,0.8083689516474294,0.14926631410221314,0.054061322856408016,4.111438082374106,2.561162253505054,0.0873563786844558,0.999,0.999,0.07243626589980309
4743,65,31,96.60922342942112,591.1474493674352,0.83454092132154,0.155001750816447,0.058911585541396735,3.7577259845087476,3.3993697907399865,0.12267927837897255,0.999,0.999,0.05068445946251624
4745,65,32,149.590387312542,600.1808617539303,0.8529643019024805,0.18578882689879814,0.07216981417844756,4.334516134905335,2.421410461592379,0.1220558027906522,0.999,0.6979710496807685,0.04445990236765719
4747,65,33,202.1572437142539,587.0811038156065,0.866921398093039,0.23468418454795917,0.06298306527851645,3.543807199877131,2.9132845938416496,0.14677968043299786,0.9149065776,0.8097036570760286,0.052601767106084274
4749,65,34,194.7612073871429,581.4652053657294,0.9117989349695929,0.17964987817816958,0.051866054045460845,3.9242886896909353,2.510345038430154,0.08929601923469113,0.999,0.9436665887999999,0.0874974131314702
4751,65,35,166.65709831230296,651.5682070652526,0.7283175904655742,0.2246065539307375,0.08686869139018333,3.9217545725865164,2.8489834597108272,0.10595173618688342,0.999,0.999,0.09937285567567339
4753,66,0,171.8595406674909,630.4067548828895,0.83454092132154,0.16780218290324622,0.054914390278723815,3.7577259845087476,3.073601384953792,0.1226755673308016,0.999,0.999,0.05571337153038709
4755,66,1,109.52218476464768,582.5692223202486,0.7195306185070423,0.13711562565192922,0.054061322856408016,4.111438082374106,2.334779841336616,0.07686024771638238,0.999,0.9041099850000001,0.0790471073799492
4757,66,2,198.8811368369921,583.5742036917234,0.8031363119112891,0.16982774578291557,0.06736931568702567,4.265040599341839,3.2239402136341635,0.11585094974439894,0.88540395975,0.999,0.0505710023000094
4759,66,3,108.97496890920237,589.7226158846587,0.8417655309512803,0.21058800774007808,0.05695448362645246,3.7308919680532795,2.849203053449586,0.08820200691571822,0.999,0.999,0.08092422808068128
4761,66,4,146.84750728211165,615.7355536298705,0.8509574330318638,0.19616887552003978,0.07787983818851588,3.3518853376046156,2.3167433453602593,0.12898917077126087,0.9962708662432224,0.8574403591988059,0.03936723903439095
4763,66,5,121.52982499627169,601.737883472833,0.7890980160859259,0.19948698521430547,0.0627884721321806,3.5216796414059846,3.2206636599825287,0.08194387085879482,0.999,0.8678610135119323,0.12104231960887754
4765,66,6,159.04504224411048,577.6555706273202,0.7192042141989023,0.23363244710409561,0.0590472989593184,3.140598560021324,2.552997035262691,0.12097787234405707,0.999,0.8446691946354536,0.047398495929508025
4767,66,7,219.6111568386403,555.5192278021874,0.6362598167713198,0.3414001996897371,0.08545874353553073,3.833676902077712,2.4738864007479076,0.0892343835026624,0.9336346807499999,0.9287325958590826,0.09451515640495302
4769,66,8,116.65230147307338,567.3745958724837,0.8386393353895668,0.24830266882257174,0.08757905999862323,3.5255051102193464,1.338037622636546,0.09713854364700698,0.999,0.9800377651304223,0.07783283667942778
4771,66,9,146.44302020382756,582.0043341225173,0.768803298408121,0.13681388412608278,0.06363586759282158,3.6682667414270442,3.5671898785692377,0.10423908001745284,0.999,0.999,0.05506175944842212
4773,66,10,260.8097778605244,598.0867107057685,0.8529643019024805,0.1865475420206461,0.07617587035122546,4.6543156517096165,2.2846570683056417,0.10891161338812687,0.8508627855,0.6207796394123736,0.04952080639909438
4775,66,11,130.91689462497024,570.3681297553709,0.8116943204242112,0.155001750816447,0.055816120462813194,3.553572489496372,3.18219085354919,0.13763851355612808,0.999,0.9091264635,0.04305523188638045
4777,66,12,227.97930120753117,625.4096457368757,0.9246030336430591,0.1815177221567707,0.05696066307076788,3.620249166071439,2.3791531887081563,0.1320571208263869,0.828027276223643,0.999,0.03900814529127816
4779,66,13,284.75195704420423,598.6383632130996,0.6340656747931839,0.37195194454714886,0.06932910955154105,4.934843720676109,2.3350854897563003,0.08321272384429482,0.9124204162499999,0.8294086043831734,0.11814247417182866
4781,66,14,163.7879969240217,581.9033982196825,0.83454092132154,0.155001750816447,0.06334004306602545,3.7088473637652504,3.3993697907399865,0.10840287606527435,0.999,0.999,0.055210480323600014
4783,66,15,178.12131866925174,587.8067144823627,0.7775632658240028,0.16890874040232484,0.06326163174566986,3.8834463439094637,3.5092960615055926,0.10783508569511689,0.999,0.8653078260000001,0.0505710023000094
4785,66,16,306.9039135746499,577.4456820929726,0.6759751337037976,0.25213515221408034,0.058483883962955716,2.657746836083997,2.7821788082585264,0.08075822685393544,0.6808907286483434,0.7913292905685622,0.05667718804337296
4787,66,17,120.08303773901602,592.6295142673943,0.7356216727872849,0.14102952374737585,0.06550115717451586,3.3155614058818377,2.657978299017126,0.1231881107285815,0.999,0.9945075996096875,0.04658010807063243
4789,66,18,239.42594564023338,592.0986043159963,0.6731280592858861,0.2970391291030644,0.06148486825092679,5.042666097949356,2.5591567426570268,0.08456159972744562,0.8866713025316596,0.8824526132255317,0.09996784018943027
4791,66,19,145.39530629078044,589.2628448724627,0.7085270529704997,0.16156859591627792,0.056170421874735324,3.4283340043791966,3.6146534797757637,0.13429295532418717,0.999,0.9768132702187201,0.04690185985852554
4793,66,20,203.00645985558558,586.3115844259049,0.8211487053613845,0.19549722820630003,0.059056847071674065,3.2524069324220437,3.2456043729517243,0.08068708783218205,0.999,0.9670414286461723,0.10851311733411066
4795,66,21,250.47846302453863,624.9132587573696,0.782826890511787,0.18802008028971912,0.05651865092561308,3.6247750987087293,2.3036692019131912,0.12616912204960368,0.8008163097842879,0.8444709709470771,0.039819948100536046
4797,66,22,169.59993284455967,600.4056375832544,0.7881952834366112,0.17922450326595898,0.06282067952846992,3.3133123791036994,3.002795376235482,0.117964932090501,0.999,0.999,0.04158415228543633
4799,66,23,122.03041073145877,624.5315814346658,0.8210548046386215,0.25789707432844994,0.0851630757295362,4.464586932829195,1.359198453010497,0.10297314391461931,0.999,0.8626184162815643,0.0879402171703066
4801,66,24,110.68317464688934,576.7026710241074,0.681346204103678,0.194116517030179,0.0781878705343831,3.538496761534651,3.2896498766432347,0.08673870242152946,0.999,0.88703582625,0.11877783082236965
4803,66,25,123.82248409506664,572.2389275870817,0.8810681986681757,0.1360951664955694,0.05,3.6409425818390635,2.446034168466622,0.09120918808814438,0.999,0.9896620972500001,0.0873563786844558
4805,66,26,230.69861673261138,596.5627941379746,0.9024217193515707,0.1819304769262972,0.06377536559972571,3.5735042439712297,2.6732536813480414,0.13371552765816733,0.9189466751312636,0.999,0.03615879491934204
4807,66,27,118.74540406644891,619.3101455491114,0.760882660816753,0.19762587407354487,0.058724887578137715,3.5141482591240587,3.122101657248705,0.07150710746388005,0.9704423362500001,0.999,0.13684833127783946
4809,66,28,139.70794935264402,576.2114604172269,0.7930383667632984,0.13829554586213721,0.058911585541396735,3.8453664882139496,3.5281141228246815,0.11694199790666232,0.92190941775,0.8589012390000001,0.05291527259018457
4811,66,29,197.1157234547721,585.9088483485529,0.8220871748491242,0.14081817657323462,0.05624288644829409,3.7115853109704156,2.561162253505054,0.08888111875710897,0.9459945585,0.999,0.08067954917733364
4813,66,30,125.93221908845916,594.5656724740753,0.8356321480117442,0.17284721275269993,0.056761727905810674,2.837877909341093,3.044046297014135,0.12970919614945756,0.999,0.909179879918112,0.04716762002362758
4815,66,31,226.42884273154104,620.2519157749042,0.677722622779497,0.23251200198886698,0.06435860730162307,4.746500719110535,1.9964138210146494,0.1344912088151149,0.8464546535612831,0.8759216975258831,0.030720369846324033
4817,66,32,192.08868868033218,581.6207905796554,0.6547320227128849,0.23996178099021237,0.08686869139018333,3.9217545725865164,2.491587743886348,0.10595173618688342,0.9603187200000001,0.999,0.10202417315152817
4819,66,33,191.83317358896042,591.3141611028589,0.6006531267752548,0.3945985282015471,0.07459583670859643,3.969679722304116,2.294437227618142,0.08902161430853808,0.999,0.9053591130084132,0.09664199649995299
4821,66,34,262.2072366734184,565.9290398399015,0.8637238068477538,0.1754084800095152,0.0790161314306718,4.334516134905335,2.4673367484647866,0.1274537816969702,0.95932146825,0.5964567442730982,0.04764196426996398
4823,66,35,162.54116675795385,582.9678895783295,0.8251777313401141,0.2669994590391549,0.08841172947408017,3.866046022648042,1.5281072240311449,0.08350524744730828,0.9714093682499999,0.9522686305871153,0.09165977588315903
4825,67,0,244.9636667644023,628.4024726300231,0.8292152517529744,0.18827134397446704,0.07225439187051277,3.444857175847636,2.656895269299401,0.12376329778702502,0.999,0.999,0.045863656407019913
4827,67,1,70.1384556043748,613.3593863124692,0.7952972116399644,0.21058800774007808,0.05,3.425997880086014,2.435148887953743,0.08862678778102431,0.999,0.999,0.0752171035422509
4829,67,2,233.34790094317768,583.455470067217,0.681346204103678,0.20575558809809488,0.07121929056634863,3.538496761534651,3.6689896018335832,0.09905662168207521,0.8908385697,0.94687002957745,0.1287240725753394
4831,67,3,153.38113162559793,641.7425141768127,0.57426657016591,0.27184343915906534,0.0866673558241483,4.307643065089855,2.2260241066331914,0.10731031291931332,0.999,0.8611295085000001,0.11446142997956521
4833,67,4,140.35603628480348,628.7558719682584,0.6985224830384921,0.12249715291554931,0.05830029821224039,4.019241139095908,2.6600212106183623,0.07015805717358815,0.8902371716999999,0.999,0.08117659692921134
4835,67,5,176.87174705380775,557.0184034772632,0.8739175150749939,0.25226135272198,0.08084373227314771,4.493076354964964,1.3613258704291489,0.09679585709238205,0.999,0.7721829679699127,0.10055052772774674
4837,67,6,240.71534616191465,582.4577462651516,0.7062278104443996,0.19948698521430547,0.0627884721321806,3.409528935881698,3.574501872986509,0.08194387085879482,0.8800735454999999,0.7576235718536196,0.11231279593561314
4839,67,7,93.84919174496744,581.9400715057343,0.7874241997758412,0.2586091612385249,0.09472407940568696,3.8737263096766346,1.4929202630369918,0.07464010491413393,0.999,0.8366695990336646,0.09087623145499944
4841,67,8,176.64037968788497,581.4020097366051,0.83454092132154,0.1573531893770328,0.06248591525328871,3.7099637268217434,3.7182021224051547,0.10841919069812217,0.9120077793,0.999,0.057508798761654926
4843,67,9,101.97034179306556,619.0870865711871,0.6504193548224487,0.20974629369015638,0.07281728644554329,3.0463198161295977,3.7427583554923696,0.08673870242152946,0.999,0.8650085090946469,0.1154886351312366
4845,67,10,155.36863050699512,579.8149226135569,0.8698144947236709,0.2824434912171351,0.07737723803656361,3.9017984879565635,1.2207167444348643,0.10098343291237098,0.999,0.999,0.07827327713562933
4847,67,11,176.01813447162576,621.5896583042638,0.8196903118494246,0.12589268846294138,0.05760414824662275,3.596165858144273,3.0339784639662954,0.09827764703125472,0.999,0.8574609807000001,0.06042165832311365
4849,67,12,168.30604537325402,576.523952867975,0.6338689785824275,0.18514765453557513,0.0734691934536978,3.538496761534651,3.2230104521971095,0.07372891190111837,0.999,0.999,0.10749445951670016
4851,67,13,118.76202920316163,571.1301693613683,0.7175121842213494,0.2243493233406697,0.06336607766621671,4.226920397722309,3.1955060195374516,0.07834178107980042,0.999,0.999,0.07613053576671158
4853,67,14,166.5237477237773,577.6760478346619,0.7265118905870949,0.1696923671532406,0.06680268984792401,3.856435717063543,2.9175261005130917,0.08252103431880164,0.999,0.9197405298942568,0.11725321083584125
4855,67,15,203.075316969593,575.5255819414426,0.6920034636817566,0.11799027199287093,0.05847604076058201,4.58776833026375,2.199988798492539,0.07988861065063078,0.999,0.9138524933763631,0.0843315725072243
4857,67,16,175.4620783166034,578.0274127777833,0.7096243250350384,0.20208095438044413,0.057439961710545065,3.600545543967487,3.2206636599825287,0.08194387085879482,0.9348909731999999,0.9688510489268699,0.11102668497707294
4859,67,17,108.83453291007672,594.7492530609326,0.7407089893907673,0.1448245475765116,0.06434002777754683,3.0159753616660683,3.547523219745412,0.1399439760256379,0.999,0.999,0.05125003748228973
4861,67,18,183.4709991549324,566.4712802796267,0.7076791447383586,0.1841076170606308,0.0781878705343831,3.751407757826515,2.908527819149721,0.09453465556099315,0.9370860758999999,0.8903465987678953,0.12408702169338333
4863,67,19,149.45466618241844,596.0891302625112,0.946477619337172,0.2579365392399518,0.08076466470872035,3.288968748409911,1.3210013262138507,0.09991329643242937,0.999,0.999,0.06953943659988804
4865,67,20,126.16384384732768,578.0479205960044,0.681346204103678,0.22001228157485933,0.08846776155105808,3.4746980187738576,3.7544425339242307,0.09690529368913547,0.999,0.7723869779286832,0.12528114273777294
4867,67,21,116.47840703111851,597.5517032433972,0.7906656382046822,0.21410208000685518,0.07111551697943366,3.6711432470668957,3.6816227566493582,0.08016551677903017,0.999,0.804748772031723,0.10343025056189918
4869,67,22,213.58797900637668,601.6920742275797,0.8143573784917039,0.23541628951806867,0.0851630757295362,4.096912126397753,1.271851603225457,0.10297314391461931,0.8933945112000001,0.8846625436477981,0.08572203072044624
4871,67,23,152.74452074344376,577.7352211018779,0.6399595981859566,0.142608902673985,0.05,4.111438082374106,2.1983724304083814,0.0860586976984845,0.999,0.768912270995052,0.08547840375051409
4873,67,24,244.5590610819864,561.641121282338,0.6206184546602732,0.23996178099021237,0.09521496576399903,3.9217545725865164,2.7404270967262163,0.1032026912494313,0.8478470558004482,0.8573407010999999,0.10950802374163342
4875,67,25,187.89739146705196,556.6243432149407,0.9245161710613254,0.23821288987496655,0.09580905694062583,3.056146506234092,1.2354573697084021,0.10544233491212772,0.999,0.9853771088786293,0.08768183496597723
4877,67,26,138.52088062009634,596.6939507333029,0.9162521681734073,0.25045264317059235,0.09796986499251356,4.009293714923593,1.314686334712547,0.08936017666762178,0.999,0.8340571205184817,0.08367325230494271
4879,67,27,234.5453912786771,568.7864541264098,0.6592410636307401,0.17468830842367447,0.06682942122546513,3.6160104148075063,2.8697780844623506,0.07207317917869636,0.999,0.8889742358999999,0.1491233528967991
4881,67,28,181.3158780463219,606.7384659873361,0.6081718020907961,0.20508949668155754,0.08507878649061577,3.3070532423039256,3.5227393345127416,0.09001007860496817,0.8530407054,0.999,0.12220645980910509
4883,67,29,141.5050609933572,614.7747386799084,0.8055309922168642,0.27024627926085465,0.08415382058260848,4.41437196929544,1.4076896241844874,0.09166409424704855,0.9764385488313037,0.999,0.08350524744730828
4885,67,30,190.57110725974107,599.2103493280713,0.7809281017712277,0.1304993959728377,0.05,3.730479549528875,2.626490583848664,0.10275907142217774,0.8586036369000001,0.9627032068898616,0.09715888253449889
4887,67,31,228.571443651689,575.8986434980193,0.7391241230879978,0.17742023362736206,0.0627884721321806,3.2378047932074594,3.1087926194875712,0.07675186622924614,0.9661636692,0.7808988231610976,0.11716576986415578
4889,67,32,138.2533224046475,603.9055720768627,0.7143525741573763,0.13681388412608278,0.05881279064339996,3.224840788496557,3.6647914041177825,0.1148629811181196,0.999,0.9569322099,0.047116380597070476
